time,ram_limit,cpu_limit,n,lat99
1647923600,3584M,0.5,400,93117412
1647923729,2304M,2.0,600,59725777
1647923773,3584M,0.5,450,94347139
1647923886,2304M,2.0,600,61267995
1647923947,3584M,0.5,450,93494441
1647924121,3584M,0.5,500,96449638
1647924296,3584M,0.5,500,92565398
1647924462,3584M,0.5,500,92758788
1647924632,3584M,0.5,550,93476915
1647924676,2560M,2.0,50,1497
1647924801,3584M,0.5,550,97217066
1647924820,2560M,2.0,100,2521
1647924964,2560M,2.0,100,14597
1647924973,3584M,0.5,600,97995130
1647925107,2560M,2.0,100,8626
1647925149,3584M,0.5,600,97549794
1647925252,2560M,2.0,150,102264
1647925401,2560M,2.0,150,48604528
1647925546,2560M,2.0,150,138679
1647925693,2560M,2.0,200,445747
1647925708,3840M,0.5,50,168213
1647925840,2560M,2.0,200,224726
1647925852,3840M,0.5,50,189291
1647925986,2560M,2.0,200,248802
1647926012,3840M,0.5,50,171040
1647926134,2560M,2.0,250,2553105
1647926162,3840M,0.5,100,41941230
1647926282,2560M,2.0,250,75611604
1647926344,3840M,0.5,100,38097447
1647926433,2560M,2.0,250,49253499
1647926527,3840M,0.5,100,37365603
1647926584,2560M,2.0,300,9518317
1647926680,3840M,0.5,150,62077863
1647926736,2560M,2.0,300,8388395
1647926835,3840M,0.5,150,62058952
1647926887,2560M,2.0,300,11347253
1647926988,3840M,0.5,150,62548315
1647927039,2560M,2.0,350,24977885
1647927143,3840M,0.5,200,74450227
1647927192,2560M,2.0,350,29045856
1647927302,3840M,0.5,200,74189566
1647927344,2560M,2.0,350,28103454
1647927458,3840M,0.5,200,74737928
1647927497,2560M,2.0,400,36718020
1647927615,3840M,0.5,250,81460700
1647927650,2560M,2.0,400,37613593
1647927773,3840M,0.5,250,81922855
1647927803,2560M,2.0,400,36767890
1647927935,3840M,0.5,300,87066445
1647927957,2560M,2.0,450,45919566
1647928094,3840M,0.5,300,86934667
1647928111,2560M,2.0,450,44541960
1647928255,3840M,0.5,300,87490099
1647928265,2560M,2.0,450,45815658
1647928418,3840M,0.5,350,91922092
1647928420,2560M,2.0,500,52527728
1647928574,2560M,2.0,500,51145375
1647928585,3840M,0.5,350,91735825
1647928729,2560M,2.0,500,50390904
1647928755,3840M,0.5,400,92776384
1647928885,2560M,2.0,550,55871201
1647928926,3840M,0.5,400,92247295
1647929040,2560M,2.0,550,57125260
1647929096,3840M,0.5,400,92292900
1647929197,2560M,2.0,550,55583676
1647929270,3840M,0.5,450,93204779
1647929354,2560M,2.0,600,60229588
1647929446,3840M,0.5,450,93152228
1647929510,2560M,2.0,600,60083128
1647929622,3840M,0.5,500,95882323
1647929668,2560M,2.0,600,61461738
1647929797,3840M,0.5,500,93492715
1647929979,3840M,0.5,550,97773007
1647930147,3840M,0.5,550,93573833
1647930319,3840M,0.5,600,94920379
1647930489,3840M,0.5,600,95640293
1647930601,2816M,2.0,100,3246
1647930745,2816M,2.0,100,3472
1647930889,2816M,2.0,100,4991
1647930902,4096M,0.5,50,193015
1647931038,2816M,2.0,150,4626318
1647931059,4096M,0.5,50,201547
1647931183,2816M,2.0,150,126461
1647931203,4096M,0.5,50,180095
1647931328,2816M,2.0,150,131590
1647931353,4096M,0.5,100,40326244
1647931474,2816M,2.0,200,290225
1647931519,4096M,0.5,100,38361992
1647931621,2816M,2.0,200,237926
1647931701,4096M,0.5,100,38671854
1647931767,2816M,2.0,200,19465350
1647931854,4096M,0.5,150,61314091
1647931915,2816M,2.0,250,719333
1647932006,4096M,0.5,150,61781763
1647932064,2816M,2.0,250,690158
1647932160,4096M,0.5,150,61582741
1647932211,2816M,2.0,250,335194
1647932315,4096M,0.5,200,73120773
1647932363,2816M,2.0,300,16035645
1647932471,4096M,0.5,200,74151990
1647932515,2816M,2.0,300,17415148
1647932626,4096M,0.5,200,74131293
1647932666,2816M,2.0,300,17467646
1647932782,4096M,0.5,250,80916902
1647932819,2816M,2.0,350,26892598
1647932941,4096M,0.5,250,81191357
1647932971,2816M,2.0,350,24371588
1647933099,4096M,0.5,250,81863200
1647933124,2816M,2.0,350,25975978
1647933260,4096M,0.5,300,87059626
1647933277,2816M,2.0,400,36982531
1647933418,4096M,0.5,300,87010216
1647933431,2816M,2.0,400,35947792
1647933579,4096M,0.5,350,91062758
1647933584,2816M,2.0,400,37475530
1647933737,2816M,2.0,450,43360734
1647933741,4096M,0.5,350,91443618
1647933891,2816M,2.0,450,42733737
1647933909,4096M,0.5,350,91209121
1647934045,2816M,2.0,450,42222141
1647934079,4096M,0.5,400,92179048
1647934199,2816M,2.0,500,49547728
1647934251,4096M,0.5,400,91374584
1647934354,2816M,2.0,500,48383882
1647934421,4096M,0.5,400,92127566
1647934508,2816M,2.0,500,47833751
1647934594,4096M,0.5,450,93211411
1647934664,2816M,2.0,550,54929884
1647934770,4096M,0.5,450,93153657
1647934820,2816M,2.0,550,55022578
1647934946,4096M,0.5,500,95827774
1647934976,2816M,2.0,550,56372073
1647935113,4096M,0.5,500,95884559
1647935133,2816M,2.0,600,60337174
1647935283,4096M,0.5,550,97678908
1647935290,2816M,2.0,600,60739321
1647935446,2816M,2.0,600,60710209
1647935457,4096M,0.5,550,98036001
1647935624,4096M,0.5,550,97347084
1647935807,4096M,0.5,600,97344333
1647935976,4096M,0.5,600,95978981
1647936097,3072M,2.0,50,2839
1647936239,3072M,2.0,50,1418
1647936383,3072M,2.0,100,2718
1647936526,3072M,2.0,100,2132
1647936670,3072M,2.0,100,2723
1647936815,3072M,2.0,150,102322
1647936960,3072M,2.0,150,100046
1647937105,3072M,2.0,150,124775
1647937251,3072M,2.0,200,4848515
1647937398,3072M,2.0,200,1937432
1647937545,3072M,2.0,200,204633
1647937694,3072M,2.0,250,20491855
1647937842,3072M,2.0,250,259137
1647937989,3072M,2.0,250,303052
1647938139,3072M,2.0,300,5090240
1647938290,3072M,2.0,300,5090819
1647938440,3072M,2.0,300,4230069
1647938592,3072M,2.0,350,12723812
1647938744,3072M,2.0,350,11675947
1647938897,3072M,2.0,350,9337391
1647939050,3072M,2.0,400,22491453
1647939202,3072M,2.0,400,19749374
1647939355,3072M,2.0,400,20355865
1647939510,3072M,2.0,450,30387385
1647939664,3072M,2.0,450,33307396
1647939817,3072M,2.0,450,30055695
1647939972,3072M,2.0,500,37368207
1647940128,3072M,2.0,500,36976740
1647940282,3072M,2.0,500,36996576
1647940438,3072M,2.0,550,44714402
1647940593,3072M,2.0,550,43473585
1647940749,3072M,2.0,550,44400308
1647940905,3072M,2.0,600,49566238
1647941062,3072M,2.0,600,49717370
1647941219,3072M,2.0,600,50777861
1647942155,3328M,2.0,100,2472
1647942298,3328M,2.0,100,1629
1647942442,3328M,2.0,100,2250
1647942587,3328M,2.0,150,93125
1647942732,3328M,2.0,150,129579
1647942877,3328M,2.0,150,98300
1647943023,3328M,2.0,200,3612339
1647943170,3328M,2.0,200,578599
1647943319,3328M,2.0,200,6149829
1647943469,3328M,2.0,250,53398907
1647943617,3328M,2.0,250,262035
1647943764,3328M,2.0,250,278774
1647943914,3328M,2.0,300,5008095
1647944065,3328M,2.0,300,5308378
1647944215,3328M,2.0,300,5692177
1647944367,3328M,2.0,350,12246094
1647944520,3328M,2.0,350,11413153
1647944672,3328M,2.0,350,9647069
1647944825,3328M,2.0,400,21862295
1647944978,3328M,2.0,400,21025792
1647945131,3328M,2.0,400,20755190
1647945285,3328M,2.0,450,31222089
1647945439,3328M,2.0,450,30901538
1647945593,3328M,2.0,450,31284285
1647945747,3328M,2.0,500,40389852
1647945902,3328M,2.0,500,39389155
1647946057,3328M,2.0,500,36903213
1647946213,3328M,2.0,550,44208280
1647946368,3328M,2.0,550,44904450
1647946524,3328M,2.0,550,45915615
1647946681,3328M,2.0,600,49991389
1647946837,3328M,2.0,600,53140502
1647946993,3328M,2.0,600,50932396
1647947501,3584M,2.0,50,1088
1647947785,3584M,2.0,50,2073
1647947929,3584M,2.0,100,1197
1647948072,3584M,2.0,100,2275
1647948216,3584M,2.0,100,2297
1647948361,3584M,2.0,150,114410
1647948505,3584M,2.0,150,114043
1647948650,3584M,2.0,150,105228
1647948800,3584M,2.0,200,41834957
1647948948,3584M,2.0,200,4622812
1647949095,3584M,2.0,200,4771065
1647949246,3584M,2.0,250,50551913
1647949393,3584M,2.0,250,31343064
1647949541,3584M,2.0,250,11371733
1647949691,3584M,2.0,300,6319045
1647949841,3584M,2.0,300,35867447
1647949992,3584M,2.0,300,5182254
1647950144,3584M,2.0,350,11393588
1647950295,3584M,2.0,350,14644646
1647950448,3584M,2.0,350,16782324
1647950600,3584M,2.0,400,20879991
1647950753,3584M,2.0,400,22396904
1647950906,3584M,2.0,400,23187631
1647951059,3584M,2.0,450,32769300
1647951213,3584M,2.0,450,35176595
1647951366,3584M,2.0,450,31435003
1647951520,3584M,2.0,500,38781481
1647951675,3584M,2.0,500,37936427
1647951830,3584M,2.0,500,38363278
1647951985,3584M,2.0,550,47284767
1647952140,3584M,2.0,550,45740808
1647952295,3584M,2.0,550,46409126
1647952451,3584M,2.0,600,53929118
1647952607,3584M,2.0,600,51623480
1647952763,3584M,2.0,600,53228619
1647953556,3840M,2.0,50,1234
1647953700,3840M,2.0,100,1812
1647953843,3840M,2.0,100,15874
1647953987,3840M,2.0,100,2380
1647954131,3840M,2.0,150,87848
1647954276,3840M,2.0,150,104561
1647954421,3840M,2.0,150,74659
1647954571,3840M,2.0,200,89839145
1647954717,3840M,2.0,200,176821
1647954863,3840M,2.0,200,4923726
1647955011,3840M,2.0,250,281228
1647955159,3840M,2.0,250,302314
1647955307,3840M,2.0,250,279989
1647955457,3840M,2.0,300,3729007
1647955607,3840M,2.0,300,4663063
1647955757,3840M,2.0,300,5421659
1647955909,3840M,2.0,350,11436816
1647956062,3840M,2.0,350,11101319
1647956213,3840M,2.0,350,14473827
1647956366,3840M,2.0,400,23854274
1647956519,3840M,2.0,400,24537946
1647956671,3840M,2.0,400,22678043
1647956824,3840M,2.0,450,32889932
1647956977,3840M,2.0,450,32703886
1647957131,3840M,2.0,450,31562012
1647957286,3840M,2.0,500,37092560
1647957441,3840M,2.0,500,37348547
1647957595,3840M,2.0,500,38046524
1647957751,3840M,2.0,550,44012159
1647957907,3840M,2.0,550,44170240
1647958062,3840M,2.0,550,44095296
1647958219,3840M,2.0,600,50018039
1647958375,3840M,2.0,600,49596470
1647958532,3840M,2.0,600,49807457
1647959039,4096M,2.0,50,1311
1647959467,4096M,2.0,100,3083
1647959610,4096M,2.0,100,2029
1647959754,4096M,2.0,100,3027
1647959899,4096M,2.0,150,108853
1647960044,4096M,2.0,150,102083
1647960188,4096M,2.0,150,86475
1647960335,4096M,2.0,200,509596
1647960481,4096M,2.0,200,168438
1647960627,4096M,2.0,200,309367
1647960777,4096M,2.0,250,57548716
1647960925,4096M,2.0,250,275157
1647961076,4096M,2.0,250,30218688
1647961226,4096M,2.0,300,12630383
1647961376,4096M,2.0,300,6417727
1647961525,4096M,2.0,300,3490497
1647961677,4096M,2.0,350,19313035
1647961830,4096M,2.0,350,13653282
1647961982,4096M,2.0,350,10987472
1647962135,4096M,2.0,400,19218884
1647962288,4096M,2.0,400,19622483
1647962441,4096M,2.0,400,19083540
1647962595,4096M,2.0,450,29663528
1647962749,4096M,2.0,450,30321705
1647962902,4096M,2.0,450,30174301
1647963057,4096M,2.0,500,38289941
1647963212,4096M,2.0,500,36701589
1647963367,4096M,2.0,500,38451446
1647963522,4096M,2.0,550,45240274
1647963678,4096M,2.0,550,44706347
1647963833,4096M,2.0,550,44066809
1647963990,4096M,2.0,600,49100411
1647964146,4096M,2.0,600,49933400
1647964303,4096M,2.0,600,51114893
1647964812,1024M,1.5,50,2481
1647964954,1024M,1.5,50,1699
1647965096,1024M,1.5,50,1183
1647965240,1024M,1.5,100,141820
1647965383,1024M,1.5,100,133208
1647965527,1024M,1.5,100,136797
1647965672,1024M,1.5,150,377681
1647965817,1024M,1.5,150,357964
1647965962,1024M,1.5,150,11669072
1647966108,1024M,1.5,200,228433
1647966257,1024M,1.5,200,27241053
1647966407,1024M,1.5,200,46805120
1647966557,1024M,1.5,250,31369353
1647966707,1024M,1.5,250,7523158
1647966856,1024M,1.5,250,39439837
1647967152,1024M,1.5,300,40120448
1647967974,1280M,1.5,50,3727
1647968117,1280M,1.5,50,3347
1647968259,1280M,1.5,50,1980
1647968402,1280M,1.5,100,9581681
1647968546,1280M,1.5,100,120338
1647968690,1280M,1.5,100,122043
1647968835,1280M,1.5,150,369986
1647968980,1280M,1.5,150,414039
1647969125,1280M,1.5,150,350891
1647969271,1280M,1.5,200,134337
1647969420,1280M,1.5,200,12549847
1647969570,1280M,1.5,200,47069068
1647969720,1280M,1.5,250,31092097
1647969870,1280M,1.5,250,30435533
1647970020,1280M,1.5,250,30886440
1647970171,1280M,1.5,300,43769191
1647970322,1280M,1.5,300,44161098
1647970473,1280M,1.5,300,44515012
1647970625,1280M,1.5,350,52923546
1647970926,1280M,1.5,350,54743978
1647971081,1280M,1.5,400,60623312
1647972209,1536M,1.5,50,1858
1647972351,1536M,1.5,50,1298
1647972494,1536M,1.5,50,2687
1647972637,1536M,1.5,100,160836
1647972781,1536M,1.5,100,127066
1647972924,1536M,1.5,100,123831
1647973069,1536M,1.5,150,390445
1647973214,1536M,1.5,150,448437
1647973359,1536M,1.5,150,352746
1647973509,1536M,1.5,200,12473485
1647973658,1536M,1.5,200,12663266
1647973808,1536M,1.5,200,12725460
1647973958,1536M,1.5,250,31453696
1647974108,1536M,1.5,250,31536434
1647974258,1536M,1.5,250,35125192
1647974409,1536M,1.5,300,44849601
1647974560,1536M,1.5,300,43666377
1647974711,1536M,1.5,300,44080410
1647974863,1536M,1.5,350,54383186
1647975015,1536M,1.5,350,54259814
1647975167,1536M,1.5,350,54364364
1647975320,1536M,1.5,400,60813601
1647975472,1536M,1.5,400,60820435
1647975625,1536M,1.5,400,61338732
1647975778,1536M,1.5,450,66878008
1647975932,1536M,1.5,450,66675001
1647977206,1792M,1.5,50,3407
1647977349,1792M,1.5,50,1285
1647977491,1792M,1.5,50,1122
1647977635,1792M,1.5,100,132428
1647977778,1792M,1.5,100,129271
1647977922,1792M,1.5,100,128285
1647978067,1792M,1.5,150,343976
1647978212,1792M,1.5,150,357207
1647978357,1792M,1.5,150,336430
1647978507,1792M,1.5,200,21097023
1647978656,1792M,1.5,200,12398858
1647978805,1792M,1.5,200,12137260
1647978956,1792M,1.5,250,31391271
1647979106,1792M,1.5,250,33695890
1647979256,1792M,1.5,250,31220954
1647979407,1792M,1.5,300,43769006
1647979558,1792M,1.5,300,44301461
1647979709,1792M,1.5,300,44008413
1647979861,1792M,1.5,350,54250463
1647980013,1792M,1.5,350,54385575
1647980165,1792M,1.5,350,54200174
1647980317,1792M,1.5,400,61341297
1647980470,1792M,1.5,400,61305503
1647980622,1792M,1.5,400,60723897
1647980776,1792M,1.5,450,67168096
1647980929,1792M,1.5,450,67113126
1647981083,1792M,1.5,450,67115050
1647981237,1792M,1.5,500,70579544
1647981391,1792M,1.5,500,70562870
1647981545,1792M,1.5,500,70804891
1647981700,1792M,1.5,550,74434656
1647981855,1792M,1.5,550,74259845
1647982010,1792M,1.5,550,74508743
1647982325,1792M,1.5,600,78257969
1647982993,2048M,1.5,50,1211
1647983135,2048M,1.5,50,1606
1647983277,2048M,1.5,50,1527
1647983420,2048M,1.5,100,142585
1647983564,2048M,1.5,100,136704
1647983708,2048M,1.5,100,147843
1647983853,2048M,1.5,150,345842
1647983998,2048M,1.5,150,355874
1647984143,2048M,1.5,150,355367
1647984292,2048M,1.5,200,12645956
1647984442,2048M,1.5,200,30552494
1647984591,2048M,1.5,200,28394863
1647984741,2048M,1.5,250,29870219
1647984892,2048M,1.5,250,31606554
1647985042,2048M,1.5,250,31694232
1647985193,2048M,1.5,300,43308173
1647985344,2048M,1.5,300,45246097
1647985496,2048M,1.5,300,45107754
1647985647,2048M,1.5,350,53288430
1647985799,2048M,1.5,350,54978941
1647985951,2048M,1.5,350,54381703
1647986103,2048M,1.5,400,61321960
1647986256,2048M,1.5,400,61434940
1647986409,2048M,1.5,400,61431852
1647986562,2048M,1.5,450,67133193
1647986715,2048M,1.5,450,66502136
1647986869,2048M,1.5,450,66994512
1647987023,2048M,1.5,500,70997167
1647987177,2048M,1.5,500,70838819
1647987331,2048M,1.5,500,70413736
1647987486,2048M,1.5,550,75184429
1647987641,2048M,1.5,550,74493877
1647987796,2048M,1.5,550,74336478
1647987953,2048M,1.5,600,78175535
1647988112,2048M,1.5,600,78723827
1647988270,2048M,1.5,600,78320225
1647988783,2304M,1.5,50,2709
1647988925,2304M,1.5,50,2254
1647989067,2304M,1.5,50,5747
1647989211,2304M,1.5,100,134822
1647989354,2304M,1.5,100,145847
1647989498,2304M,1.5,100,123741
1647989643,2304M,1.5,150,375978
1647989788,2304M,1.5,150,370231
1647989933,2304M,1.5,150,374455
1647990082,2304M,1.5,200,12134935
1647990232,2304M,1.5,200,35551574
1647990381,2304M,1.5,200,44512734
1647990531,2304M,1.5,250,32899739
1647990682,2304M,1.5,250,46762045
1647990832,2304M,1.5,250,31013066
1647990983,2304M,1.5,300,42622265
1647991134,2304M,1.5,300,45293664
1647991285,2304M,1.5,300,42528024
1647991437,2304M,1.5,350,53900405
1647991589,2304M,1.5,350,54018899
1647991740,2304M,1.5,350,54189795
1647991893,2304M,1.5,400,60002096
1647992046,2304M,1.5,400,61339964
1647992198,2304M,1.5,400,61134785
1647992351,2304M,1.5,450,66948961
1647992505,2304M,1.5,450,66467145
1647992658,2304M,1.5,450,66673915
1647992813,2304M,1.5,500,70527469
1647992967,2304M,1.5,500,70460457
1647993121,2304M,1.5,500,70386105
1647993276,2304M,1.5,550,74481555
1647993431,2304M,1.5,550,71977182
1647993586,2304M,1.5,550,74528006
1647993742,2304M,1.5,600,77730272
1647993901,2304M,1.5,600,76954833
1647994059,2304M,1.5,600,78140048
1647994573,2560M,1.5,50,1926
1647994715,2560M,1.5,50,1552
1647994857,2560M,1.5,50,6151
1647995001,2560M,1.5,100,153710
1647995144,2560M,1.5,100,332201
1647995288,2560M,1.5,100,125898
1647995433,2560M,1.5,150,350499
1647995578,2560M,1.5,150,361845
1647995723,2560M,1.5,150,384291
1647995872,2560M,1.5,200,23743165
1647996022,2560M,1.5,200,12447000
1647996171,2560M,1.5,200,86856366
1647996321,2560M,1.5,250,33564177
1647996472,2560M,1.5,250,31437322
1647996622,2560M,1.5,250,31717814
1647996773,2560M,1.5,300,44908545
1647996925,2560M,1.5,300,44009518
1647997076,2560M,1.5,300,44939330
1647997228,2560M,1.5,350,54604561
1647997379,2560M,1.5,350,54397525
1647997531,2560M,1.5,350,54544995
1647997684,2560M,1.5,400,60510418
1647997836,2560M,1.5,400,61386494
1647997989,2560M,1.5,400,61244298
1647998142,2560M,1.5,450,67033406
1647998296,2560M,1.5,450,66786385
1647998449,2560M,1.5,450,67195354
1647998603,2560M,1.5,500,70721479
1647998758,2560M,1.5,500,69511176
1647998912,2560M,1.5,500,70870907
1647999067,2560M,1.5,550,73434929
1647999222,2560M,1.5,550,73824079
1647999377,2560M,1.5,550,74529373
1647999532,2560M,1.5,600,78228473
1647999691,2560M,1.5,600,78058433
1647999850,2560M,1.5,600,77947874
1648000363,2816M,1.5,50,1142
1648000505,2816M,1.5,50,2330
1648000647,2816M,1.5,50,3646
1648000791,2816M,1.5,100,170265
1648000934,2816M,1.5,100,142352
1648001078,2816M,1.5,100,134586
1648001223,2816M,1.5,150,358337
1648001371,2816M,1.5,150,34771983
1648001516,2816M,1.5,150,326516
1648001666,2816M,1.5,200,11735869
1648001815,2816M,1.5,200,21006094
1648001965,2816M,1.5,200,11744831
1648002115,2816M,1.5,250,30443788
1648002266,2816M,1.5,250,30550928
1648002416,2816M,1.5,250,31662487
1648002567,2816M,1.5,300,43704987
1648002718,2816M,1.5,300,43833964
1648002869,2816M,1.5,300,43369056
1648003021,2816M,1.5,350,53773909
1648003173,2816M,1.5,350,54111198
1648003324,2816M,1.5,350,53649444
1648003477,2816M,1.5,400,60877621
1648003630,2816M,1.5,400,59763702
1648003782,2816M,1.5,400,61284130
1648003936,2816M,1.5,450,66328174
1648004089,2816M,1.5,450,66436931
1648004242,2816M,1.5,450,66610372
1648004397,2816M,1.5,500,70168715
1648004550,2816M,1.5,500,70088831
1648004705,2816M,1.5,500,70574965
1648004860,2816M,1.5,550,74228547
1648005015,2816M,1.5,550,74299967
1648005170,2816M,1.5,550,74213558
1648005326,2816M,1.5,600,77936789
1648005484,2816M,1.5,600,78505351
1648005643,2816M,1.5,600,77749808
1648006156,3072M,1.5,50,4538
1648006298,3072M,1.5,50,1502
1648006440,3072M,1.5,50,3527
1648006583,3072M,1.5,100,131702
1648006727,3072M,1.5,100,148789
1648006870,3072M,1.5,100,122237
1648007015,3072M,1.5,150,277361
1648007161,3072M,1.5,150,385068
1648007306,3072M,1.5,150,318932
1648007455,3072M,1.5,200,11335289
1648007604,3072M,1.5,200,11451557
1648007754,3072M,1.5,200,45705321
1648007904,3072M,1.5,250,46756647
1648008054,3072M,1.5,250,33106680
1648008205,3072M,1.5,250,30719545
1648008356,3072M,1.5,300,40491325
1648008507,3072M,1.5,300,43442047
1648008658,3072M,1.5,300,43207571
1648008810,3072M,1.5,350,53494873
1648008962,3072M,1.5,350,53854703
1648009113,3072M,1.5,350,53417605
1648009266,3072M,1.5,400,60709740
1648009419,3072M,1.5,400,59895185
1648009571,3072M,1.5,400,60726439
1648009725,3072M,1.5,450,66529401
1648009878,3072M,1.5,450,66444670
1648010031,3072M,1.5,450,66533251
1648010185,3072M,1.5,500,70148391
1648010340,3072M,1.5,500,69969130
1648010494,3072M,1.5,500,69629724
1648010649,3072M,1.5,550,73965620
1648010803,3072M,1.5,550,73805240
1648010958,3072M,1.5,550,73768590
1648011114,3072M,1.5,600,77356936
1648011272,3072M,1.5,600,77887083
1648011430,3072M,1.5,600,77937009
1648011943,3328M,1.5,50,1085
1648012085,3328M,1.5,50,2355
1648012227,3328M,1.5,50,2600
1648012371,3328M,1.5,100,122356
1648012515,3328M,1.5,100,148319
1648012658,3328M,1.5,100,126024
1648012803,3328M,1.5,150,347704
1648012948,3328M,1.5,150,357411
1648013093,3328M,1.5,150,311133
1648013243,3328M,1.5,200,95692711
1648013392,3328M,1.5,200,25778253
1648013542,3328M,1.5,200,12229578
1648013692,3328M,1.5,250,31268127
1648013843,3328M,1.5,250,31091189
1648013993,3328M,1.5,250,32448383
1648014144,3328M,1.5,300,43875890
1648014295,3328M,1.5,300,44357962
1648014446,3328M,1.5,300,44878943
1648014598,3328M,1.5,350,54191571
1648014750,3328M,1.5,350,53915304
1648014901,3328M,1.5,350,53977759
1648015054,3328M,1.5,400,61389542
1648015207,3328M,1.5,400,61315915
1648015359,3328M,1.5,400,61414380
1648015513,3328M,1.5,450,66679608
1648015666,3328M,1.5,450,66605022
1648015820,3328M,1.5,450,66808610
1648015974,3328M,1.5,500,70651562
1648016128,3328M,1.5,500,70434812
1648016282,3328M,1.5,500,70297165
1648016437,3328M,1.5,550,76239715
1648016592,3328M,1.5,550,73839976
1648016747,3328M,1.5,550,73625293
1648016904,3328M,1.5,600,77984599
1648017062,3328M,1.5,600,78214325
1648017220,3328M,1.5,600,78066054
1648017733,3584M,1.5,50,1513
1648017875,3584M,1.5,50,3617
1648018018,3584M,1.5,50,5225
1648018162,3584M,1.5,100,134708
1648018305,3584M,1.5,100,303499
1648018449,3584M,1.5,100,124219
1648018594,3584M,1.5,150,338000
1648018739,3584M,1.5,150,378703
1648018884,3584M,1.5,150,308583
1648019033,3584M,1.5,200,48973334
1648019183,3584M,1.5,200,12649765
1648019332,3584M,1.5,200,11604539
1648019483,3584M,1.5,250,30760269
1648019633,3584M,1.5,250,32179821
1648019783,3584M,1.5,250,31259422
1648019934,3584M,1.5,300,44568435
1648020085,3584M,1.5,300,44003298
1648020236,3584M,1.5,300,43555296
1648020388,3584M,1.5,350,53925626
1648020540,3584M,1.5,350,54463014
1648020691,3584M,1.5,350,54098000
1648020844,3584M,1.5,400,61170335
1648020997,3584M,1.5,400,60916326
1648021149,3584M,1.5,400,61093300
1648021303,3584M,1.5,450,66841420
1648021456,3584M,1.5,450,66599595
1648021609,3584M,1.5,450,66583071
1648021763,3584M,1.5,500,70288548
1648021917,3584M,1.5,500,70520953
1648022072,3584M,1.5,500,70491766
1648022227,3584M,1.5,550,74249438
1648022382,3584M,1.5,550,74281760
1648022537,3584M,1.5,550,73995255
1648022693,3584M,1.5,600,78000818
1648022851,3584M,1.5,600,76745619
1648023010,3584M,1.5,600,78251853
1648023523,3840M,1.5,50,2686
1648023665,3840M,1.5,50,3155
1648023807,3840M,1.5,50,2330
1648023951,3840M,1.5,100,128802
1648024094,3840M,1.5,100,149536
1648024238,3840M,1.5,100,124395
1648024383,3840M,1.5,150,328574
1648024528,3840M,1.5,150,626301
1648024673,3840M,1.5,150,329164
1648024823,3840M,1.5,200,11875406
1648024972,3840M,1.5,200,11741027
1648025121,3840M,1.5,200,22743109
1648025272,3840M,1.5,250,31421639
1648025422,3840M,1.5,250,30911599
1648025572,3840M,1.5,250,31081601
1648025723,3840M,1.5,300,43844486
1648025874,3840M,1.5,300,45301429
1648026025,3840M,1.5,300,44097851
1648026177,3840M,1.5,350,53939835
1648026329,3840M,1.5,350,54249695
1648026481,3840M,1.5,350,54151359
1648026633,3840M,1.5,400,61076536
1648026786,3840M,1.5,400,60822931
1648026938,3840M,1.5,400,61166566
1648027092,3840M,1.5,450,66126005
1648027245,3840M,1.5,450,66660732
1648027399,3840M,1.5,450,66242657
1648027553,3840M,1.5,500,70262689
1648027707,3840M,1.5,500,70309707
1648027861,3840M,1.5,500,68960759
1648028016,3840M,1.5,550,74110668
1648028171,3840M,1.5,550,74176688
1648028326,3840M,1.5,550,74514822
1648028482,3840M,1.5,600,77992536
1648028641,3840M,1.5,600,77975905
1648028799,3840M,1.5,600,74797828
1648029312,4096M,1.5,50,1717
1648029454,4096M,1.5,50,1326
1648029597,4096M,1.5,50,1109
1648029740,4096M,1.5,100,121982
1648029884,4096M,1.5,100,121192
1648030027,4096M,1.5,100,121096
1648030172,4096M,1.5,150,347957
1648030317,4096M,1.5,150,345504
1648030462,4096M,1.5,150,332587
1648030612,4096M,1.5,200,11776965
1648030761,4096M,1.5,200,19871518
1648030911,4096M,1.5,200,49536922
1648031061,4096M,1.5,250,33459942
1648031212,4096M,1.5,250,36774646
1648031362,4096M,1.5,250,30787782
1648031513,4096M,1.5,300,43558950
1648031664,4096M,1.5,300,43144546
1648031815,4096M,1.5,300,43036534
1648031967,4096M,1.5,350,53771188
1648032119,4096M,1.5,350,53318687
1648032271,4096M,1.5,350,53631349
1648032423,4096M,1.5,400,60364821
1648032576,4096M,1.5,400,60707629
1648032728,4096M,1.5,400,60862295
1648032882,4096M,1.5,450,66274099
1648033035,4096M,1.5,450,66657842
1648033189,4096M,1.5,450,65171396
1648033343,4096M,1.5,500,70490685
1648033497,4096M,1.5,500,69715389
1648033651,4096M,1.5,500,70464108
1648033806,4096M,1.5,550,73817556
1648033961,4096M,1.5,550,74058117
1648034116,4096M,1.5,550,74033777
1648034272,4096M,1.5,600,77631066
1648034430,4096M,1.5,600,77916246
1648034589,4096M,1.5,600,77431310
1648035103,1024M,1.0,50,1156
1648035246,1024M,1.0,50,3734
1648035388,1024M,1.0,50,1218
1648035532,1024M,1.0,100,440022
1648035675,1024M,1.0,100,144412
1648035819,1024M,1.0,100,175356
1648035967,1024M,1.0,150,37379959
1648036116,1024M,1.0,150,40443228
1648036261,1024M,1.0,150,3305039
1648036411,1024M,1.0,200,17625555
1648036560,1024M,1.0,200,33374413
1648036710,1024M,1.0,200,22144717
1648036860,1024M,1.0,250,28647970
