time,ram_limit,cpu_limit,ram_usage,cpu_usage,n,lat95
1647640095,3328M,1.5,1286443008.0,0.419559,550,98072591
1647640183,3072M,2.5,1608040448.0,1.137707,550,73994571
1647640240,2560M,4.0,295735296.0,1.613677,100,695
1647640271,3328M,1.5,1737568256.0,0.426289,600,97541426
1647640344,3072M,2.5,1543110656.0,1.123452,550,76197059
1647640443,3328M,1.5,1737568256.0,0.448329,600,96390858
1647640502,3072M,2.5,1611993088.0,1.040275,550,77756283
1647640529,2560M,4.0,297783296.0,1.76187,100,806
1647640615,3328M,1.5,1684484096.0,0.453371,600,95781661
1647640664,3072M,2.5,1760591872.0,1.022155,600,82505013
1647640675,2560M,4.0,382382080.0,1.863248,150,57224
1647640820,2560M,4.0,354471936.0,1.863248,150,71804
1647640821,3072M,2.5,1608146944.0,1.034404,600,83179587
1647640966,2560M,4.0,377270272.0,1.937909,150,72206
1647640980,3072M,2.5,1638236160.0,1.045671,600,81957554
1647641112,2560M,4.0,413310976.0,2.204812,200,110631
1647641158,3584M,1.5,253407232.0,0.424143,50,1395779
1647641258,2560M,4.0,436609024.0,2.307835,200,139442
1647641302,3584M,1.5,262729728.0,0.392491,50,1188768
1647641405,2560M,4.0,409202688.0,2.366324,200,100778
1647641445,3584M,1.5,257671168.0,0.400392,50,181896
1647641494,3328M,2.5,251629568.0,0.957004,50,13999
1647641553,2560M,4.0,489377792.0,2.530586,250,183834
1647641594,3584M,1.5,480174080.0,0.436209,100,19450196
1647641637,3328M,2.5,248377344.0,0.84814,50,9169
1647641701,2560M,4.0,489377792.0,2.530586,250,189072
1647641743,3584M,1.5,458129408.0,0.448018,100,23138632
1647641779,3328M,2.5,251342848.0,0.84814,50,3269
1647641850,2560M,4.0,489050112.0,2.336632,250,179651
1647641892,3584M,1.5,458899456.0,0.432954,100,19627779
1647641924,3328M,2.5,307912704.0,0.879462,100,133412
1647642002,2560M,4.0,581611520.0,2.414705,300,334693
1647642041,3584M,1.5,583839744.0,0.447719,150,48333131
1647642068,3328M,2.5,311451648.0,0.94084,100,122482
1647642152,2560M,4.0,567103488.0,2.414705,300,271704
1647642190,3584M,1.5,606830592.0,0.447719,150,48745593
1647642212,3328M,2.5,332886016.0,0.94084,100,194198
1647642302,2560M,4.0,576462848.0,2.34931,300,347179
1647642340,3584M,1.5,620032000.0,0.456321,150,52102585
1647642358,3328M,2.5,541716480.0,0.931304,150,2367989
1647642455,2560M,4.0,747884544.0,2.39962,350,4768359
1647642490,3584M,1.5,720658432.0,0.438212,200,67578270
1647642504,3328M,2.5,580071424.0,0.92485,150,1466505
1647642608,2560M,4.0,843730944.0,2.39962,350,4775804
1647642641,3584M,1.5,712646656.0,0.452666,200,67751120
1647642650,3328M,2.5,588910592.0,0.920597,150,179610
1647642760,2560M,4.0,905220096.0,2.277334,350,6144741
1647642791,3584M,1.5,702767104.0,0.471761,200,70520618
1647642801,3328M,2.5,721133568.0,0.924149,200,15085927
1647642914,2560M,4.0,1115410432.0,2.330047,400,12548678
1647642942,3584M,1.5,819257344.0,0.44951,250,78716819
1647642952,3328M,2.5,744726528.0,0.924149,200,20822126
1647643067,2560M,4.0,1250598912.0,2.330047,400,10344792
1647643094,3584M,1.5,864022528.0,0.472498,250,78893211
1647643103,3328M,2.5,732381184.0,0.907493,200,21614880
1647643220,2560M,4.0,1228238848.0,2.204485,400,12318594
1647643245,3584M,1.5,805355520.0,0.48656,250,79329972
1647643255,3328M,2.5,889090048.0,0.923587,250,39408491
1647643375,2560M,4.0,1392455680.0,2.196695,450,19231087
1647643397,3584M,1.5,921157632.0,0.489605,300,84786930
1647643407,3328M,2.5,895004672.0,0.938507,250,42252561
1647643529,2560M,4.0,1423044608.0,2.305091,450,17960286
1647643554,3584M,1.5,884719616.0,0.49366,300,84905986
1647643558,3328M,2.5,876593152.0,0.938507,250,41272835
1647643684,2560M,4.0,1488519168.0,2.305091,450,19395228
1647643710,3328M,2.5,993644544.0,0.907767,300,55257514
1647643713,3584M,1.5,988250112.0,0.496047,300,84733449
1647643840,2560M,4.0,1566543872.0,2.211161,500,28534070
1647643863,3328M,2.5,1013551104.0,0.907767,300,56371401
1647643875,3584M,1.5,1023893504.0,0.496022,350,87205634
1647643995,2560M,4.0,1551032320.0,2.211161,500,27261374
1647644016,3328M,2.5,947691520.0,0.884185,300,56621746
1647644037,3584M,1.5,1049145344.0,0.49131,350,85048531
1647644151,2560M,4.0,1543909376.0,2.155429,500,29192768
1647644170,3328M,2.5,1092730880.0,0.884185,350,65189630
1647644203,3584M,1.5,1136717824.0,0.496764,400,87679360
1647644308,2560M,4.0,1779630080.0,2.227346,550,36520087
1647644324,3328M,2.5,1080311808.0,0.883595,350,66967315
1647644367,3584M,1.5,1199824896.0,0.493276,400,87244236
1647644464,2560M,4.0,1743548416.0,2.227346,550,35626512
1647644478,3328M,2.5,1092276224.0,0.911883,350,66954153
1647644533,3584M,1.5,1266536448.0,0.485389,450,89132634
1647644621,2560M,4.0,1754480640.0,2.159893,550,35156764
1647644634,3328M,2.5,1157992448.0,0.893693,400,72489148
1647644700,3584M,1.5,1357467648.0,0.483826,450,90224978
1647644778,2560M,4.0,1894252544.0,2.159893,600,42754876
1647644790,3328M,2.5,1238757376.0,0.893693,400,74104027
1647644870,3584M,1.5,1418825728.0,0.481413,500,92152645
1647644937,2560M,4.0,1819414528.0,2.196926,600,41929843
1647644947,3328M,2.5,1256665088.0,0.887436,400,72977421
1647645039,3584M,1.5,1418825728.0,0.47568,500,91706025
1647645096,2560M,4.0,1783005184.0,2.215116,600,42861675
1647645105,3328M,2.5,1384665088.0,0.884791,450,76888217
1647645209,3584M,1.5,1514975232.0,0.507394,550,90909820
1647645260,3328M,2.5,1385291776.0,0.962778,450,68639477
1647645382,3584M,1.5,1684553728.0,0.507394,600,97118024
1647645417,3328M,2.5,1334984704.0,1.003239,450,74140698
1647645546,3584M,1.5,1684553728.0,0.495672,600,92492087
1647645574,3328M,2.5,1517936640.0,1.024387,500,70942958
1647645729,3328M,2.5,1623404544.0,1.155977,500,66961923
1647645883,3328M,2.5,1497624576.0,1.158777,500,72743390
1647646032,2816M,4.0,287993856.0,1.480745,100,708
1647646040,3328M,2.5,1620344832.0,1.152664,550,77488995
1647646096,3840M,1.5,273870848.0,0.387577,50,413541
1647646176,2816M,4.0,291631104.0,1.792152,100,591
1647646197,3328M,2.5,1625718784.0,1.113729,550,75401012
1647646240,3840M,1.5,259416064.0,0.374665,50,393529
1647646320,2816M,4.0,293253120.0,1.803918,100,641
1647646355,3328M,2.5,1534824448.0,1.113729,550,73517175
1647646383,3840M,1.5,269762560.0,0.374665,50,260387
1647646465,2816M,4.0,354529280.0,1.931224,150,58713
1647646513,3328M,2.5,1730650112.0,1.136832,600,76377440
1647646532,3840M,1.5,478380032.0,0.373667,100,31281471
1647646610,2816M,4.0,370724864.0,1.931224,150,69929
1647646672,3328M,2.5,1737867264.0,1.136832,600,77176747
1647646681,3840M,1.5,465973248.0,0.392261,100,32161207
1647646755,2816M,4.0,356343808.0,1.925875,150,69160
1647646830,3840M,1.5,474550272.0,0.401742,100,31866952
1647646834,3328M,2.5,1716727808.0,1.116274,600,78041039
1647646902,2816M,4.0,469204992.0,2.227157,200,62822
1647646981,3840M,1.5,633696256.0,0.479267,150,35736360
1647647049,2816M,4.0,409698304.0,2.227157,200,145164
1647647131,3840M,1.5,560218112.0,0.479267,150,56789071
1647647196,2816M,4.0,406716416.0,2.083908,200,62339
1647647280,3840M,1.5,563924992.0,0.51532,150,27693579
1647647343,2816M,4.0,471392256.0,2.127875,250,180262
1647647351,3584M,2.5,321036288.0,0.873686,50,617
1647647433,3840M,1.5,689852416.0,0.568734,200,54372518
1647647491,2816M,4.0,471392256.0,2.127875,250,164317
1647647585,3840M,1.5,706588672.0,0.568734,200,53559264
1647647636,3584M,2.5,258535424.0,0.762904,50,7816
1647647639,2816M,4.0,476925952.0,2.136263,250,183664
1647647737,3840M,1.5,703680512.0,0.578659,200,53795366
1647647780,3584M,2.5,333049856.0,0.753613,100,234289
1647647789,2816M,4.0,578637824.0,2.164629,300,162051
1647647890,3840M,1.5,856702976.0,0.578659,250,66343838
1647647925,3584M,2.5,313761792.0,0.751884,100,202411
1647647940,2816M,4.0,583323648.0,2.164629,300,132085
1647648045,3840M,1.5,914927616.0,0.56387,250,69156220
1647648068,3584M,2.5,334225408.0,0.755692,100,209299
1647648090,2816M,4.0,584261632.0,2.040941,300,144342
1647648196,3840M,1.5,862195712.0,0.561639,250,71860924
1647648217,3584M,2.5,564629504.0,0.789171,150,12753477
1647648242,2816M,4.0,914579456.0,2.088095,350,233160
1647648349,3840M,1.5,955420672.0,0.558591,300,79276976
1647648366,3584M,2.5,584781824.0,0.822112,150,14677060
1647648393,2816M,4.0,916672512.0,2.088095,350,192008
1647648505,3840M,1.5,998494208.0,0.543804,300,82408060
1647648516,3584M,2.5,586407936.0,0.822251,150,10665928
1647648544,2816M,4.0,877023232.0,2.153928,350,202907
1647648660,3840M,1.5,1062670336.0,0.527588,300,84231933
1647648666,3584M,2.5,759353344.0,0.822425,200,26179076
1647648699,2816M,4.0,1242664960.0,2.153928,400,7548410
1647648816,3584M,2.5,762404864.0,0.882117,200,27549513
1647648818,3840M,1.5,1062670336.0,0.518364,350,87802231
1647648853,2816M,4.0,1219629056.0,2.101966,400,8075758
1647648966,3584M,2.5,731779072.0,0.896547,200,23515222
1647648977,3840M,1.5,1051996160.0,0.508086,350,88114598
1647649007,2816M,4.0,1203744768.0,2.111609,400,4061410
1647649117,3584M,2.5,864354304.0,0.931678,250,37358246
1647649136,3840M,1.5,1154715648.0,0.50501,350,88518426
1647649163,2816M,4.0,1472061440.0,2.111609,450,14197171
1647649268,3584M,2.5,862826496.0,0.943279,250,37033613
1647649297,3840M,1.5,1220608000.0,0.496245,400,91281196
1647649318,2816M,4.0,1413689344.0,2.0696,450,12998606
1647649419,3584M,2.5,874131456.0,0.954046,250,35697801
1647649457,3840M,1.5,1258266624.0,0.481814,400,90345697
1647649474,2816M,4.0,1434476544.0,2.005909,450,13256032
1647649572,3584M,2.5,1004675072.0,0.989289,300,45581107
1647649620,3840M,1.5,1258266624.0,0.484606,450,92054876
1647649630,2816M,4.0,1582071808.0,2.205988,500,25260706
1647649724,3584M,2.5,979386368.0,0.989289,300,47779549
1647649786,3840M,1.5,1201278976.0,0.476359,450,92269973
1647649787,2816M,4.0,1556262912.0,2.205988,500,25096506
1647649877,3584M,2.5,997687296.0,0.985083,300,46929189
1647649944,2816M,4.0,1571000320.0,2.228171,500,25679603
1647649953,3840M,1.5,1238241280.0,0.472969,450,91995477
1647650031,3584M,2.5,1078194176.0,0.980615,350,55906807
1647650100,2816M,4.0,1756082176.0,2.258859,550,33911283
1647650122,3840M,1.5,1268568064.0,0.473074,500,92853869
1647650184,3584M,2.5,1052225536.0,1.000682,350,56258077
1647650257,2816M,4.0,1693040640.0,2.258859,550,34271385
1647650292,3840M,1.5,1457090560.0,0.470151,550,94178433
1647650338,3584M,2.5,1069453312.0,1.000682,350,57193029
1647650414,2816M,4.0,1686188032.0,2.258575,550,34247589
1647650462,3840M,1.5,1531801600.0,0.462331,550,94214533
1647650493,3584M,2.5,1271939072.0,0.998771,400,63336104
1647650572,2816M,4.0,1821503488.0,2.202693,600,41559637
1647650634,3840M,1.5,1709920256.0,0.450976,600,97350055
1647650647,3584M,2.5,1271939072.0,0.998771,400,63161638
1647650733,2816M,4.0,1830068224.0,2.202693,600,38943545
1647650801,3840M,1.5,1711919104.0,0.448372,600,96777576
1647650802,3584M,2.5,1213689856.0,1.0172,400,63518223
1647650891,2816M,4.0,1813864448.0,2.214903,600,37828842
1647650958,3584M,2.5,1444962304.0,1.036618,450,59640364
1647651113,3584M,2.5,1332535296.0,1.121077,450,74700042
1647651269,3584M,2.5,1325576192.0,1.163025,450,54092869
1647651351,4096M,1.5,274231296.0,0.4242,50,3608913
1647651427,3584M,2.5,1601769472.0,1.241753,500,67113934
1647651497,4096M,1.5,300154880.0,0.394018,50,2954057
1647651584,3584M,2.5,1493807104.0,1.241753,500,66732311
1647651641,4096M,1.5,314507264.0,0.39669,50,1764875
1647651682,3072M,4.0,248688640.0,1.203581,50,473
1647651742,3584M,2.5,1520541696.0,1.227074,500,64689800
1647651789,4096M,1.5,457179136.0,0.359232,100,33816743
1647651826,3072M,4.0,298045440.0,1.449954,100,614
1647651902,3584M,2.5,1579565056.0,1.227074,550,72494500
1647651938,4096M,1.5,470675456.0,0.383195,100,36058987
1647651970,3072M,4.0,291016704.0,1.769511,100,643
1647652061,3584M,2.5,1630187520.0,1.174511,550,72647512
1647652086,4096M,1.5,483721216.0,0.387031,100,37246417
1647652114,3072M,4.0,292892672.0,1.781457,100,600
1647652222,3584M,2.5,1668653056.0,1.145062,550,72928434
1647652235,4096M,1.5,617349120.0,0.387031,150,59575481
1647652259,3072M,4.0,369655808.0,1.874895,150,59514
1647652380,3584M,2.5,1896783872.0,1.12228,600,79606620
1647652385,4096M,1.5,596844544.0,0.386452,150,61208857
1647652404,3072M,4.0,363237376.0,1.945088,150,64516
1647652534,4096M,1.5,607662080.0,0.391586,150,62273935
1647652538,3584M,2.5,1807220736.0,1.074829,600,82138015
1647652550,3072M,4.0,393441280.0,1.945088,150,55884
1647652684,4096M,1.5,749441024.0,0.400158,200,72359884
1647652695,3584M,2.5,1669066752.0,1.054522,600,83379759
1647652697,3072M,4.0,463130624.0,1.870602,200,113902
1647652835,4096M,1.5,819953664.0,0.455079,200,62170263
1647652844,3072M,4.0,425857024.0,2.081942,200,133780
1647652985,4096M,1.5,702136320.0,0.453496,200,74942815
1647652991,3072M,4.0,421879808.0,2.081942,200,149905
1647653136,4096M,1.5,807636992.0,0.44826,250,69178080
1647653139,3072M,4.0,476061696.0,2.14709,250,206334
1647653209,3840M,2.5,258953216.0,0.924912,50,12966
1647653288,3072M,4.0,486432768.0,2.282086,250,217524
1647653291,4096M,1.5,772222976.0,0.522478,250,74649693
1647653352,3840M,2.5,253100032.0,0.7575,50,7739
1647653436,3072M,4.0,496148480.0,2.282086,250,197571
1647653446,4096M,1.5,837730304.0,0.517101,250,74312671
1647653494,3840M,2.5,265015296.0,0.816778,50,15616
1647653588,3072M,4.0,592855040.0,2.276786,300,347972
1647653603,4096M,1.5,957091840.0,0.513808,300,80049856
1647653639,3840M,2.5,327368704.0,0.816778,100,194151
1647653739,3072M,4.0,575602688.0,2.293055,300,412816
1647653761,4096M,1.5,945373184.0,0.513808,300,80675099
1647653782,3840M,2.5,331034624.0,0.899849,100,484140
1647653889,3072M,4.0,589225984.0,2.293055,300,301835
1647653917,4096M,1.5,959598592.0,0.515464,300,81309869
1647653926,3840M,2.5,330358784.0,0.899849,100,80816
1647654041,3072M,4.0,780652544.0,2.255244,350,4176387
1647654072,3840M,2.5,582139904.0,0.882354,150,226171
1647654073,4096M,1.5,1016119296.0,0.520084,350,86234335
1647654194,3072M,4.0,869543936.0,2.186548,350,5126717
1647654217,3840M,2.5,579313664.0,0.882354,150,197557
1647654235,4096M,1.5,985735168.0,0.528694,350,80815665
1647654346,3072M,4.0,903962624.0,2.186548,350,5138737
1647654362,3840M,2.5,657104896.0,0.7982,150,4174751
1647654397,4096M,1.5,1109901312.0,0.555716,350,79555185
1647654499,3072M,4.0,1223258112.0,2.150727,400,12746635
1647654513,3840M,2.5,732692480.0,0.810074,200,29539850
1647654562,4096M,1.5,1194102784.0,0.561018,400,83667262
1647654653,3072M,4.0,1193406464.0,2.078574,400,13789654
1647654664,3840M,2.5,727867392.0,0.810074,200,31688811
1647654729,4096M,1.5,1281523712.0,0.561018,450,85815731
1647654807,3072M,4.0,1246646272.0,2.085416,400,12447444
1647654814,3840M,2.5,734769152.0,0.7989,200,33043885
1647654894,4096M,1.5,1288286208.0,0.55642,450,85122980
1647654962,3072M,4.0,1442308096.0,2.119536,450,21279732
1647654967,3840M,2.5,875851776.0,0.77621,250,51014643
1647655058,4096M,1.5,1288286208.0,0.55642,450,85817003
1647655118,3072M,4.0,1414242304.0,2.119536,450,22839459
1647655120,3840M,2.5,877506560.0,0.774407,250,50967697
1647655227,4096M,1.5,1301528576.0,0.552693,500,88029437
1647655273,3840M,2.5,861106176.0,0.774407,250,49948820
1647655274,3072M,4.0,1430003712.0,2.073766,450,22729488
1647655391,4096M,1.5,1556910080.0,0.543083,500,89820249
1647655427,3840M,2.5,976969728.0,0.794249,300,59740360
1647655432,3072M,4.0,1546571776.0,2.034434,500,31091851
1647655555,4096M,1.5,1556910080.0,0.527006,550,92482673
1647655579,3840M,2.5,1002201088.0,0.796291,300,59718985
1647655588,3072M,4.0,1550532608.0,2.064273,500,31269313
1647655717,4096M,1.5,1479413760.0,0.498179,550,94329028
1647655731,3840M,2.5,1003327488.0,0.839287,300,57976010
1647655745,3072M,4.0,1577463808.0,2.097672,500,30718699
1647655879,4096M,1.5,1879437312.0,0.490301,600,97295109
1647655885,3840M,2.5,1188605952.0,0.803647,350,64319691
1647655905,3072M,4.0,1713000448.0,2.097672,550,37919291
1647656038,3840M,2.5,1136664576.0,0.913948,350,62144669
1647656042,4096M,1.5,1879437312.0,0.485475,600,98061529
1647656063,3072M,4.0,1648898048.0,2.134903,550,39131118
1647656190,3840M,2.5,1158967296.0,0.999799,350,53990178
1647656221,3072M,4.0,1631064064.0,2.211411,550,33377706
1647656344,3840M,2.5,1270685696.0,1.059083,400,60431929
1647656379,3072M,4.0,1806958592.0,2.243695,600,38574279
1647656466,1024M,1.0,293924864.0,0.319783,50,9755841
1647656497,3840M,2.5,1256652800.0,1.059083,400,59569955
1647656537,3072M,4.0,1835970560.0,2.253091,600,37685563
1647656614,1024M,1.0,318824448.0,0.320144,50,7607742
1647656651,3840M,2.5,1262403584.0,1.084853,400,58177531
1647656695,3072M,4.0,1794732032.0,2.297136,600,36687618
1647656758,1024M,1.0,331792384.0,0.320144,50,185845
1647656806,3840M,2.5,1357189120.0,1.25036,450,47095998
1647656908,1024M,1.0,462839808.0,0.304912,100,50381503
1647656962,3840M,2.5,1359233024.0,1.256253,450,71226484
1647657058,1024M,1.0,458346496.0,0.34165,100,42909570
1647657117,3840M,2.5,1359233024.0,1.198119,450,49345852
1647657208,1024M,1.0,459075584.0,0.34165,100,56258593
1647657274,3840M,2.5,1448169472.0,1.312526,500,66436496
1647657361,1024M,1.0,580468736.0,0.305266,150,76245072
1647657432,3840M,2.5,1420398592.0,1.312526,500,67144596
1647657514,1024M,1.0,599953408.0,0.331275,150,73539534
1647657589,3840M,2.5,1486745600.0,1.20993,500,69811437
1647657629,3328M,4.0,299180032.0,1.55427,100,523
1647657666,1024M,1.0,591556608.0,0.342773,150,69978100
1647657746,3840M,2.5,1634947072.0,1.162177,550,75256746
1647657772,3328M,4.0,301019136.0,1.794095,100,1170
1647657823,1024M,1.0,694312960.0,0.351146,200,79306687
1647657903,3840M,2.5,1720766464.0,1.101251,550,77722897
1647657916,3328M,4.0,304795648.0,1.794095,100,541
1647657982,1024M,1.0,711835648.0,0.365843,200,75192140
1647658060,3840M,2.5,1687220224.0,1.101251,550,79052728
1647658062,3328M,4.0,357736448.0,1.831586,150,50637
1647658144,1024M,1.0,786800640.0,0.387882,250,80260956
1647658207,3328M,4.0,383246336.0,2.000247,150,52534
1647658219,3840M,2.5,1637105664.0,1.050534,600,81028462
1647658305,1024M,1.0,772120576.0,0.386472,250,83626180
1647658352,3328M,4.0,362020864.0,2.039893,150,49955
1647658379,3840M,2.5,1627246592.0,1.11538,600,78116914
1647658460,1024M,1.0,1657696256.0,0.378096,250,84505712
1647658499,3328M,4.0,414896128.0,2.039893,200,275586
1647658540,3840M,2.5,1728724992.0,1.146745,600,75980303
1647658621,1024M,1.0,1616928768.0,0.375942,300,85823159
1647658646,3328M,4.0,410234880.0,2.1781,200,67695
1647658780,1024M,1.0,967847936.0,0.394651,300,91086893
1647658793,3328M,4.0,418631680.0,2.20033,200,105529
1647658941,3328M,4.0,482738176.0,2.382988,250,80559
1647659058,4096M,2.5,252215296.0,0.965901,50,7202
1647659090,3328M,4.0,472756224.0,2.382988,250,65379
1647659200,4096M,2.5,245551104.0,0.838136,50,2615
1647659239,3328M,4.0,466403328.0,2.463311,250,60378
1647659342,4096M,2.5,245166080.0,0.831391,50,1750
1647659388,3328M,4.0,525570048.0,2.418879,300,152162
1647659487,4096M,2.5,312004608.0,0.936946,100,186586
1647659538,3328M,4.0,572637184.0,2.428389,300,219944
1647659631,4096M,2.5,303611904.0,0.971046,100,185107
1647659677,1280M,1.0,334319616.0,0.308759,50,1311829
1647659688,3328M,4.0,560537600.0,2.333247,300,270937
1647659775,4096M,2.5,322740224.0,1.065947,100,179705
1647659821,1280M,1.0,329760768.0,0.323637,50,1419886
1647659839,3328M,4.0,732758016.0,2.298644,350,350328
1647659923,4096M,2.5,509222912.0,1.066567,150,5796895
1647659965,1280M,1.0,327892992.0,0.323637,50,158960
1647659991,3328M,4.0,734842880.0,2.328365,350,497121
1647660071,4096M,2.5,518799360.0,1.066567,150,4779766
1647660114,1280M,1.0,462282752.0,0.359991,100,37172673
1647660142,3328M,4.0,738480128.0,2.309275,350,804257
1647660219,4096M,2.5,404824064.0,1.058875,150,4689279
1647660263,1280M,1.0,465088512.0,0.372431,100,38308022
1647660296,3328M,4.0,1115881472.0,2.318696,400,5240714
1647660370,4096M,2.5,653688832.0,1.037054,200,11280855
1647660412,1280M,1.0,475037696.0,0.375854,100,36312764
1647660451,3328M,4.0,1019977728.0,2.380012,400,5721491
1647660520,4096M,2.5,728928256.0,1.032311,200,8917053
1647660562,1280M,1.0,573083648.0,0.378983,150,59832120
1647660605,3328M,4.0,909041664.0,2.412043,400,6345316
1647660670,4096M,2.5,740745216.0,1.018118,200,9445171
1647660713,1280M,1.0,593534976.0,0.401705,150,60153323
1647660760,3328M,4.0,1380855808.0,2.412043,450,11298606
1647660825,4096M,2.5,850718720.0,1.004736,250,27566258
1647660915,3328M,4.0,1196695552.0,2.250889,450,26203123
1647660975,4096M,2.5,867459072.0,1.061405,250,19497058
1647661019,1280M,1.0,709595136.0,0.425656,200,72534369
1647661076,3328M,4.0,1503862784.0,1.959202,450,14910718
1647661127,4096M,2.5,862371840.0,1.061405,250,30016512
1647661178,1280M,1.0,684826624.0,0.410164,200,73375190
1647661231,3328M,4.0,1553231872.0,2.080202,500,23118400
1647661279,4096M,2.5,985059328.0,0.989892,300,41620170
1647661339,1280M,1.0,793952256.0,0.401576,250,81054930
1647661387,3328M,4.0,1561886720.0,2.340439,500,22586590
1647661433,4096M,2.5,981532672.0,1.006548,300,45228819
1647661500,1280M,1.0,855687168.0,0.391028,250,81086774
1647661544,3328M,4.0,1536045056.0,2.340439,500,23773420
1647661586,4096M,2.5,1002176512.0,1.006548,300,44619851
1647661660,1280M,1.0,794066944.0,0.384793,250,82461323
1647661701,3328M,4.0,1655414784.0,2.20971,550,29369271
1647661740,4096M,2.5,1079447552.0,1.023941,350,54853613
1647661822,1280M,1.0,924139520.0,0.384793,300,87219196
1647661858,3328M,4.0,1647173632.0,2.374231,550,31288575
1647661894,4096M,2.5,1185677312.0,1.032524,350,56647402
1647661981,1280M,1.0,924139520.0,0.369702,300,87840715
1647662014,3328M,4.0,1732661248.0,2.374231,550,33239583
1647662047,4096M,2.5,1185677312.0,1.032524,350,59002527
1647662142,1280M,1.0,843083776.0,0.375839,300,87855694
1647662172,3328M,4.0,1818423296.0,2.366808,600,37180829
1647662202,4096M,2.5,1238007808.0,1.002348,400,65386524
1647662303,1280M,1.0,1121431552.0,0.372689,350,91650976
1647662330,3328M,4.0,1846370304.0,2.346175,600,39570379
1647662357,4096M,2.5,1268256768.0,0.974042,400,66000208
1647662465,1280M,1.0,1007919104.0,0.371752,350,91677902
1647662488,3328M,4.0,1879355392.0,2.310281,600,39906712
1647662513,4096M,2.5,1192878080.0,1.02728,400,67005660
1647662627,1280M,1.0,1152638976.0,0.427038,400,87391861
1647662669,4096M,2.5,1358589952.0,1.000354,450,67520296
1647662796,1280M,1.0,1265864704.0,0.40758,400,95637147
1647662825,4096M,2.5,1366446080.0,1.079684,450,67758801
1647662952,1280M,1.0,2275672064.0,0.402383,450,92578744
1647662980,4096M,2.5,1414774784.0,1.095753,450,62946085
1647663135,4096M,2.5,1524883456.0,1.129536,500,68868246
1647663136,3584M,4.0,250712064.0,1.190429,50,625
1647663293,4096M,2.5,1492541440.0,1.216145,500,67075499
1647663423,3584M,4.0,290066432.0,1.510287,100,660
1647663450,4096M,2.5,1519484928.0,1.216145,500,70485142
1647663567,3584M,4.0,292478976.0,1.834832,100,927
1647663607,4096M,2.5,1712910336.0,1.198607,550,73418751
1647663711,3584M,4.0,307101696.0,1.840625,100,687
1647663769,4096M,2.5,1582465024.0,1.147333,550,67701207
1647663839,1536M,1.0,335425536.0,0.345091,50,9211492
1647663856,3584M,4.0,348995584.0,1.892388,150,37123
1647663928,4096M,2.5,1640402944.0,1.275933,550,67039041
1647663986,1536M,1.0,330846208.0,0.278443,50,5917658
1647664001,3584M,4.0,352264192.0,1.980673,150,24299
1647664089,4096M,2.5,1661718528.0,1.275933,600,69786200
1647664134,1536M,1.0,336216064.0,0.263312,50,5070502
1647664147,3584M,4.0,352264192.0,2.020187,150,44296
1647664250,4096M,2.5,1707753472.0,1.249783,600,70916756
1647664283,1536M,1.0,454262784.0,0.270183,100,54413726
1647664294,3584M,4.0,473128960.0,2.020187,200,114284
1647664410,4096M,2.5,1776607232.0,1.251178,600,74663911
1647664432,1536M,1.0,480501760.0,0.293641,100,54720237
1647664441,3584M,4.0,416157696.0,2.037004,200,123605
1647664580,1536M,1.0,477769728.0,0.381384,100,37572355
1647664608,3584M,4.0,414273536.0,2.037004,200,84545
1647664729,1536M,1.0,600576000.0,0.381384,150,65560158
1647664756,3584M,4.0,496967680.0,2.031293,250,66413
1647664878,1536M,1.0,576610304.0,0.401607,150,50863623
1647664904,3584M,4.0,467619840.0,2.175434,250,146523
1647664926,1024M,2.0,255565824.0,0.846603,50,592
1647665028,1536M,1.0,590778368.0,0.454691,150,53474980
1647665052,3584M,4.0,476745728.0,2.175434,250,158989
1647665068,1024M,2.0,258011136.0,0.738622,50,37423
1647665177,1536M,1.0,713064448.0,0.454049,200,66859840
1647665202,3584M,4.0,555061248.0,2.194595,300,255088
1647665327,1536M,1.0,780668928.0,0.464211,200,68176810
1647665351,3584M,4.0,575848448.0,2.168923,300,336428
1647665355,1024M,2.0,337600512.0,0.695664,100,68204
1647665477,1536M,1.0,762953728.0,0.476837,200,69495060
1647665499,1024M,2.0,329601024.0,0.708511,100,236610
1647665501,3584M,4.0,549089280.0,2.10188,300,230970
1647665627,1536M,1.0,904814592.0,0.455049,250,77514155
1647665643,1024M,2.0,350105600.0,0.673755,100,246826
1647665652,3584M,4.0,746258432.0,2.083501,350,195828
1647665777,1536M,1.0,904814592.0,0.467074,250,81015592
1647665792,1024M,2.0,596713472.0,0.691183,150,19245103
1647665804,3584M,4.0,726188032.0,2.083501,350,196578
1647665928,1536M,1.0,807993344.0,0.469865,250,81038005
1647665941,1024M,2.0,594395136.0,0.779841,150,14653470
1647665954,3584M,4.0,700862464.0,2.09573,350,204091
1647666079,1536M,1.0,886657024.0,0.471285,300,86224438
1647666090,1024M,2.0,598790144.0,0.779841,150,17683671
1647666108,3584M,4.0,1133821952.0,2.09573,400,6505418
1647666234,1536M,1.0,914472960.0,0.476807,300,87694881
1647666240,1024M,2.0,754212864.0,0.769357,200,33363625
1647666262,3584M,4.0,1147990016.0,2.109047,400,6967544
1647666389,1536M,1.0,890253312.0,0.479592,300,87675057
1647666390,1024M,2.0,745984000.0,0.798225,200,33175027
1647666415,3584M,4.0,1121558528.0,2.109047,400,7752111
