6907619/rabbitmq-performance.csv.cpu_usage,n,6907619/rabbitmq-performance.csv.lat99,6907619/rabbitmq-performance.csv.ram_limit,6907619/rabbitmq-performance.csv.min,6907619/rabbitmq-performance.csv.lat50,6907619/rabbitmq-performance.csv.lat95,6907619/rabbitmq-performance.csv.ram_usage,6907619/rabbitmq-performance.csv.cpu_limit,6907619/rabbitmq-performance.csv.time,6907619/rabbitmq-reduced.csv.n,6907619/rabbitmq-reduced.csv.cpu_limit,6907619/rabbitmq-reduced.csv.lat99,6907619/rabbitmq-performance.csv.lat75
2.018183,200,233624,3840M,357,29641,160266,439033856.0,3.0,1647811887,450,1.5,87829898,78821
0.597072,100,14381829,1536M,8546299,9294462,11325391,487301120.0,1.0,1647811993,50,3.5,633,9747844
2.104552,200,129457,3840M,2927,64902,110213,400896000.0,3.0,1647812043,450,1.5,87829898,82388
0.587684,150,29165288,1536M,28052980,28632930,29029445,607789056.0,1.0,1647812142,50,3.5,633,28772265
2.104552,250,689545,3840M,4722,97102,392391,479784960.0,3.0,1647812191,450,1.5,87829898,156050
0.586019,150,30028484,1536M,28488367,29411537,29842960,560984064.0,1.0,1647812295,50,3.5,633,29567255
2.068289,250,16478312,3840M,26348,101339,14619890,458514432.0,3.0,1647812338,450,1.5,87829898,1683408
0.581118,150,30448137,1536M,28705840,29698230,30257422,590135296.0,1.0,1647812444,50,3.5,633,29967708
2.084782,250,136811,3840M,20642,83289,119394,460390400.0,3.0,1647812486,450,1.5,87829898,98004
0.581118,200,46925744,1536M,45286587,46292420,46743361,673030144.0,1.0,1647812594,50,3.5,633,46489823
2.084782,300,188090,3840M,48350,121835,163214,549498880.0,3.0,1647812635,450,1.5,87829898,137135
0.689429,200,37595707,1536M,3092015,11889795,37583012,711520256.0,1.0,1647812744,50,3.5,633,22724782
1.973343,300,274739,3840M,78557,184387,245414,693837824.0,3.0,1647812847,450,1.5,87829898,207721
0.689429,200,44983249,1536M,43019077,44103909,44751689,722976768.0,1.0,1647812907,50,3.5,633,44405635
2.011718,300,271648,3840M,58946,178643,241246,541089792.0,3.0,1647812996,450,1.5,87829898,204580
0.595689,250,57507702,1536M,55411604,56646981,57324267,807735296.0,1.0,1647813059,50,3.5,633,56922009
2.011718,350,1404358,3840M,134467,552619,1201215,668536832.0,3.0,1647813146,450,1.5,87829898,800264
0.642121,250,57549770,1536M,56014296,56969758,57428193,812642304.0,1.0,1647813211,50,3.5,633,57168347
2.006119,350,2462583,3840M,122576,736365,2202859,707342336.0,3.0,1647813297,450,1.5,87829898,1431606
0.646161,250,57206904,1536M,55127657,56392053,56966121,866275328.0,1.0,1647813364,50,3.5,633,56651777
1.999689,350,923272,3840M,75781,342009,682274,735428608.0,3.0,1647813447,450,1.5,87829898,511454
0.646861,300,66997091,1536M,64687490,66049725,66751245,966860800.0,1.0,1647813517,50,3.5,633,66381709
1.9669,400,11506460,3840M,3902796,6513241,10303147,1082937344.0,3.0,1647813600,450,1.5,87829898,8053657
0.641259,300,67283581,1536M,65608208,66566874,67127353,908890112.0,1.0,1647813671,50,3.5,633,66827019
2.043066,400,8685280,3840M,3023523,5511148,7908281,1089298432.0,3.0,1647813753,450,1.5,87829898,6736866
0.663158,300,66951405,1536M,64818229,66112743,66804205,906575872.0,1.0,1647813824,50,3.5,633,66412175
2.043066,400,9872973,3840M,3801632,6314935,9099618,1123590144.0,3.0,1647813906,450,1.5,87829898,7646104
0.663158,350,73296744,1536M,71459810,72523075,73118745,1063972864.0,1.0,1647813979,50,3.5,633,72827143
2.051262,450,18344061,3840M,4094311,13566746,17567936,1377308672.0,3.0,1647814060,450,1.5,87829898,15314890
0.673988,350,73364813,1536M,71397427,72555109,73207491,1063972864.0,1.0,1647814138,50,3.5,633,72817038
2.051262,450,18341632,3840M,3999380,13309920,17164902,1346646016.0,3.0,1647814213,450,1.5,87829898,15182765
0.669275,350,73273065,1536M,71519876,72417206,72980778,966164480.0,1.0,1647814298,50,3.5,633,72650166
2.049333,450,19370459,3840M,4715201,13340916,18166479,1348493312.0,3.0,1647814367,450,1.5,87829898,16023841
0.659245,400,78556428,1536M,76630765,77639779,78316534,1243582464.0,1.0,1647814457,50,3.5,633,77934231
2.065748,500,27690323,3840M,7032170,22532388,26935098,1512894464.0,3.0,1647814522,450,1.5,87829898,24655593
0.651406,400,79476595,1536M,77115353,78473904,79198570,1262215168.0,1.0,1647814618,50,3.5,633,78766999
2.088952,500,26551630,3840M,5283021,22837964,25995112,1482170368.0,3.0,1647814677,450,1.5,87829898,24611602
0.644245,450,0,1536M,0,0,0,1545277440.0,1.0,1647814780,50,3.5,633,0
2.119057,500,20207904,3840M,4222555,14854271,19044395,1543372800.0,3.0,1647814831,450,1.5,87829898,16696030
0.586593,450,82798328,1536M,80490219,81766343,82469548,2659819520.0,1.0,1647814937,50,3.5,633,82073135
2.119057,550,34091645,3840M,16365158,30814319,33265396,1607913472.0,3.0,1647814987,450,1.5,87829898,32187958
0.643102,450,83199965,1536M,81204033,82327149,82976140,2467827712.0,1.0,1647815099,50,3.5,633,82589962
2.070777,550,34190177,3840M,21838236,30319414,33523681,1690349568.0,3.0,1647815142,450,1.5,87829898,32030389
0.643102,500,87010028,1536M,84451197,85530608,86319545,1441632256.0,1.0,1647815260,50,3.5,633,85851569
2.070777,550,31528797,3840M,18088367,27480738,31102136,1668001792.0,3.0,1647815298,450,1.5,87829898,29024471
0.626344,500,87212480,1536M,84090348,85619150,86927415,2780717056.0,1.0,1647815416,50,3.5,633,86214612
2.017359,600,37244303,3840M,23684031,33255397,36450386,1806106624.0,3.0,1647815455,450,1.5,87829898,34583675
2.348928,600,29027083,3840M,15090187,25910037,28423468,1748176896.0,3.0,1647815611,450,1.5,87829898,27434722
2.348928,600,38116793,3840M,28794332,34664710,37632645,1763786752.0,3.0,1647815767,450,1.5,87829898,36249214
0.613151,50,1260,1792M,191,490,915,248934400.0,1.0,1647816096,300,2.5,53062551,656
0.493971,50,89934,1792M,183,39580,78507,249118720.0,1.0,1647816239,300,2.5,53062551,53865
2.040195,50,742,4096M,159,355,569,251801600.0,3.0,1647816272,350,2.0,10987472,418
0.552848,50,191758,1792M,58235,109078,172706,254337024.0,1.0,1647816381,300,2.5,53062551,134422
1.146909,50,656,4096M,170,317,456,251506688.0,3.0,1647816414,350,2.0,10987472,364
0.552848,100,8634840,1792M,7164243,8059312,8538224,431673344.0,1.0,1647816529,300,2.5,53062551,8265280
1.06742,50,882,4096M,166,332,517,248819712.0,3.0,1647816556,350,2.0,10987472,392
0.629641,100,14535953,1792M,3123482,6793382,13692262,511135744.0,1.0,1647816677,300,2.5,53062551,10105670
1.184161,100,940,4096M,173,276,481,355397632.0,3.0,1647816755,350,2.0,10987472,324
0.630898,100,9241700,1792M,8446533,8904605,9101025,457179136.0,1.0,1647816825,300,2.5,53062551,8986886
1.61496,100,1413,4096M,176,294,625,292864000.0,3.0,1647816899,350,2.0,10987472,373
0.630898,150,27309764,1792M,25812175,26705572,27155302,597950464.0,1.0,1647816975,300,2.5,53062551,26909717
1.625438,100,2591,4096M,162,297,819,297562112.0,3.0,1647817042,350,2.0,10987472,371
0.580368,150,23432226,1792M,21830331,22735265,23262262,644026368.0,1.0,1647817125,300,2.5,53062551,22993301
1.772081,150,49652,4096M,262,18768,39291,337694720.0,3.0,1647817187,350,2.0,10987472,26636
0.582272,150,24523652,1792M,22834568,23784284,24340323,572588032.0,1.0,1647817275,300,2.5,53062551,23998974
1.92652,150,21810,4096M,196,1868,13917,340660224.0,3.0,1647817332,350,2.0,10987472,4587
0.592334,200,44323257,1792M,42443313,43625003,44199410,698171392.0,1.0,1647817426,300,2.5,53062551,43842800
2.009204,150,57029,4096M,361,22006,45671,338767872.0,3.0,1647817477,350,2.0,10987472,29964
0.613855,200,44325154,1792M,42515027,43459338,44182115,740896768.0,1.0,1647817577,300,2.5,53062551,43807051
2.009204,200,121531,4096M,14229,63436,97688,428490752.0,3.0,1647817623,350,2.0,10987472,77406
0.634689,200,45579597,1792M,43611039,44747829,45330983,711417856.0,1.0,1647817728,300,2.5,53062551,44997827
1.995516,200,75390,4096M,2211,38239,64407,419024896.0,3.0,1647817770,350,2.0,10987472,48535
0.622993,250,54443170,1792M,51869641,53201451,54103988,945737728.0,1.0,1647817878,300,2.5,53062551,53541602
1.943911,200,72609,4096M,7280,38695,62841,437407744.0,3.0,1647817919,350,2.0,10987472,47991
0.636115,250,59643234,1792M,57664351,58671376,59337310,870100992.0,1.0,1647818028,300,2.5,53062551,58928371
1.951902,250,356366,4096M,2287,87429,273554,464076800.0,3.0,1647818067,350,2.0,10987472,147472
0.631075,250,59576286,1792M,55975521,57276548,58694782,992362496.0,1.0,1647818179,300,2.5,53062551,57695054
1.951902,250,146841,4096M,1852,80860,124649,468246528.0,3.0,1647818215,350,2.0,10987472,99331
0.634147,300,70298005,1792M,68383679,69402257,70099799,1024532480.0,1.0,1647818330,300,2.5,53062551,69711959
1.933389,250,215673,4096M,16041,113339,182994,489050112.0,3.0,1647818362,350,2.0,10987472,137629
0.621887,300,70828702,1792M,68438645,70157146,70717958,1050738688.0,1.0,1647818480,300,2.5,53062551,70390074
1.920866,300,262599,4096M,33434,164946,234362,542355456.0,3.0,1647818511,350,2.0,10987472,190756
0.6297,300,70793436,1792M,68571147,69670452,70406648,1057107968.0,1.0,1647818631,300,2.5,53062551,69893690
1.920866,300,255177,4096M,18602,162571,227559,534646784.0,3.0,1647818661,350,2.0,10987472,186863
0.624314,350,77079149,1792M,75057409,76246896,76893794,1152663552.0,1.0,1647818783,300,2.5,53062551,76523119
1.89235,300,265134,4096M,50009,160364,236321,535130112.0,3.0,1647818809,350,2.0,10987472,191343
0.635956,350,78770011,1792M,76418493,77912526,78572977,1065132032.0,1.0,1647818936,300,2.5,53062551,78238900
1.875345,350,2243084,4096M,90660,371910,1471779,731021312.0,3.0,1647818960,350,2.0,10987472,475961
0.656382,350,78375848,1792M,76118099,77366041,78082726,1214009344.0,1.0,1647819087,300,2.5,53062551,77753672
2.036645,350,3807242,4096M,87071,422409,2678069,764887040.0,3.0,1647819111,350,2.0,10987472,1126921
0.645681,400,83535787,1792M,80894342,82048986,83094369,1229668352.0,1.0,1647819240,300,2.5,53062551,82312682
2.036645,350,1484535,4096M,108165,317780,561165,747003904.0,3.0,1647819262,350,2.0,10987472,437111
0.655243,400,82697161,1792M,80376565,81650697,82513779,1292738560.0,1.0,1647819395,300,2.5,53062551,82018096
1.910273,400,9708460,4096M,3767889,6130927,9023755,1118314496.0,3.0,1647819420,350,2.0,10987472,7401358
0.6621,400,84571583,1792M,82420381,83597895,84416225,1316843520.0,1.0,1647819551,300,2.5,53062551,83942597
2.055482,400,11207152,4096M,3903106,6881529,10191571,1112465408.0,3.0,1647819573,350,2.0,10987472,8258149
0.649861,450,86905970,1792M,83658760,85816899,86705112,1264668672.0,1.0,1647819708,300,2.5,53062551,86235288
2.055482,400,10171836,4096M,3889353,6765474,9455492,1124196352.0,3.0,1647819726,350,2.0,10987472,7980983
0.647988,450,87993201,1792M,85577850,86697766,87737039,1269338112.0,1.0,1647819866,300,2.5,53062551,87211966
2.039918,450,19481505,4096M,3796578,15167949,18994022,1366990848.0,3.0,1647819880,350,2.0,10987472,17000803
0.678921,450,85157979,1792M,83381440,84414266,84949671,1529733120.0,1.0,1647820023,300,2.5,53062551,84691123
1.953741,450,18685745,4096M,4510686,14159124,18005248,1368727552.0,3.0,1647820050,350,2.0,10987472,16082116
0.662385,500,89271455,1792M,87167115,88230190,89007882,1398988800.0,1.0,1647820182,300,2.5,53062551,88595157
1.936859,450,17371236,4096M,4533324,13870336,17021510,1385353216.0,3.0,1647820204,350,2.0,10987472,15821998
0.635827,500,90275058,1792M,87951872,89219877,90007358,1549631488.0,1.0,1647820340,300,2.5,53062551,89518161
2.022488,500,25784254,4096M,15122813,22975576,25248290,1495986176.0,3.0,1647820359,350,2.0,10987472,24005289
0.630845,500,91137251,1792M,89110174,90139682,90909635,1635381248.0,1.0,1647820499,300,2.5,53062551,90471035
2.022488,500,27482370,4096M,13473634,23333729,26562195,1517731840.0,3.0,1647820513,350,2.0,10987472,24655498
0.621759,550,93002769,1792M,90413232,91654619,92729984,1635381248.0,1.0,1647820658,300,2.5,53062551,92127528
1.996925,500,28082963,4096M,13490156,22929828,27316565,1515261952.0,3.0,1647820668,350,2.0,10987472,24888465
0.627007,550,92125979,1792M,90199714,91529565,92015390,1422897152.0,1.0,1647820822,300,2.5,53062551,91759040
2.103422,550,35717474,4096M,20534261,31090090,34590910,1620570112.0,3.0,1647820824,350,2.0,10987472,32666596
2.111695,550,33071783,4096M,19247260,30258111,32471351,1658310656.0,3.0,1647820980,350,2.0,10987472,31471446
0.631606,550,92589978,1792M,90317231,91617244,92409174,1673273344.0,1.0,1647820986,300,2.5,53062551,91979791
2.111695,550,32941520,4096M,19149238,29796117,32394516,1668059136.0,3.0,1647821135,350,2.0,10987472,31294734
0.629912,600,0,1792M,0,0,0,1564893184.0,1.0,1647821151,300,2.5,53062551,0
2.087768,600,38571965,4096M,28881354,35566247,38010807,1825968128.0,3.0,1647821291,350,2.0,10987472,36567500
0.546674,600,92534649,1792M,90313256,91718202,92351265,3003662336.0,1.0,1647821313,300,2.5,53062551,92022314
2.07164,600,39472720,4096M,26282603,36351117,38925383,1762451456.0,3.0,1647821448,350,2.0,10987472,37629962
0.578805,600,91822542,1792M,90015111,91004184,91599117,2894254080.0,1.0,1647821479,300,2.5,53062551,91294671
2.247657,600,31710345,4096M,15585177,25945707,30568262,1730568192.0,3.0,1647821604,350,2.0,10987472,27905262
0.61395,50,1020,2048M,187,397,791,255225856.0,1.0,1647821998,500,2.0,62221807,534
1.336451,50,1601,1024M,169,337,726,246812672.0,2.5,1647822130,50,4.5,3178,441
0.477473,50,2789,2048M,187,657,2385,251281408.0,1.0,1647822140,500,2.0,62221807,933
0.917808,50,1152,1024M,188,395,924,248479744.0,2.5,1647822272,50,4.5,3178,608
0.510999,50,1257,2048M,162,443,1004,251957248.0,1.0,1647822283,500,2.0,62221807,671
0.887267,50,671,1024M,174,309,479,248479744.0,2.5,1647822414,50,4.5,3178,359
0.450406,100,9889308,2048M,7922231,9277063,9758062,498610176.0,1.0,1647822432,500,2.0,62221807,9468900
1.072838,100,14173,1024M,197,1582,8527,291397632.0,2.5,1647822557,50,4.5,3178,3456
0.466172,100,4189643,2048M,1722402,2889218,3894663,467300352.0,1.0,1647822579,500,2.0,62221807,3310268
1.239067,100,11243,1024M,176,1233,6945,290738176.0,2.5,1647822701,50,4.5,3178,2963
0.466172,100,2907871,2048M,802315,1809784,2689156,472416256.0,1.0,1647822724,500,2.0,62221807,2267194
1.265188,100,8879,1024M,199,1399,5740,295510016.0,2.5,1647822844,50,4.5,3178,2684
0.489247,150,32245697,2048M,30568945,31239937,31811621,596942848.0,1.0,1647822874,500,2.0,62221807,31434643
1.310403,150,28588181,1024M,1155844,2958408,26351875,441200640.0,2.5,1647822993,50,4.5,3178,3851800
0.547421,150,31336388,2048M,29641131,30528728,31123388,610181120.0,1.0,1647823024,500,2.0,62221807,30730987
1.327052,150,27041451,1024M,381,713393,20643281,410578944.0,2.5,1647823141,50,4.5,3178,1633021
0.557387,150,30527657,2048M,29126559,29946629,30377161,576086016.0,1.0,1647823173,500,2.0,62221807,30103382
1.353552,150,163146,1024M,14173,100712,144099,431996928.0,2.5,1647823286,50,4.5,3178,118569
0.566014,200,47316771,2048M,45187983,46499606,47021706,729014272.0,1.0,1647823331,500,2.0,62221807,46719206
1.353552,200,334864,1024M,26122,187718,287609,427700224.0,2.5,1647823432,50,4.5,3178,224488
0.573695,200,46582734,2048M,44509516,45846801,46410438,739209216.0,1.0,1647823483,500,2.0,62221807,46127097
1.377175,200,385810,1024M,5780,214773,342997,580718592.0,2.5,1647823579,50,4.5,3178,260802
0.595096,200,46139937,2048M,44137452,45251672,45839433,715259904.0,1.0,1647823634,500,2.0,62221807,45501335
1.377175,200,318631,1024M,49674,202279,281997,559423488.0,2.5,1647823725,50,4.5,3178,233321
0.59818,250,58776928,2048M,56799477,57930646,58532587,804978688.0,1.0,1647823787,500,2.0,62221807,58149697
1.28105,250,8917753,1024M,902077,3694977,7237253,697032704.0,2.5,1647823875,50,4.5,3178,5270392
0.613581,250,59053277,2048M,57186097,58351539,58876854,769359872.0,1.0,1647823939,500,2.0,62221807,58570972
1.300555,250,7551112,1024M,851483,3150612,6010190,700510208.0,2.5,1647824024,50,4.5,3178,4106583
0.626966,250,60059239,2048M,58288887,59263152,59865120,815583232.0,1.0,1647824092,500,2.0,62221807,59525046
1.255416,250,10832977,1024M,1910377,4142423,9490302,701927424.0,2.5,1647824175,50,4.5,3178,5882445
0.626397,300,67860185,2048M,65688240,66885606,67624121,918544384.0,1.0,1647824246,500,2.0,62221807,67201798
1.255416,300,15650146,1024M,3057331,8366536,13673211,1044672512.0,2.5,1647824326,50,4.5,3178,11018331
0.644493,300,67336119,2048M,65335486,66513254,67173902,933478400.0,1.0,1647824402,500,2.0,62221807,66797603
1.13378,300,57413,1024M,834,27270,46510,1459163136.0,2.5,1647824474,50,4.5,3178,34052
0.658122,300,67503692,2048M,65434192,66601014,67244900,904671232.0,1.0,1647824556,500,2.0,62221807,66889272
0.708314,300,0,1024M,0,0,0,1948381184.0,2.5,1647824621,50,4.5,3178,0
0.701203,350,69039772,2048M,67505739,68285126,68819883,1020596224.0,1.0,1647824708,500,2.0,62221807,68466825
0.730797,350,67750300,2048M,64292306,66290914,66805974,1069346816.0,1.0,1647824862,500,2.0,62221807,66492915
0.753593,350,67574548,2048M,65802526,66801142,67379278,1141653504.0,1.0,1647825014,500,2.0,62221807,67029183
0.781243,400,66333394,2048M,64647739,65543310,66088827,1107435520.0,1.0,1647825166,500,2.0,62221807,65768780
0.78147,400,87689973,2048M,85450339,86677156,87484594,1093693440.0,1.0,1647825323,500,2.0,62221807,87007688
0.67396,450,73672517,2048M,71455276,72756249,73421620,1417191424.0,1.0,1647825487,500,2.0,62221807,73034153
1.268472,50,873,1280M,188,360,708,252690432.0,2.5,1647825595,400,3.0,47992067,484
0.778928,450,81342892,2048M,79217457,80241210,81197306,1288671232.0,1.0,1647825650,500,2.0,62221807,80570347
0.843374,50,1122,1280M,178,314,544,249405440.0,2.5,1647825737,400,3.0,47992067,381
0.778928,450,82286666,2048M,80090495,81384408,82028569,1240465408.0,1.0,1647825814,500,2.0,62221807,81631786
0.918258,50,712,1280M,171,327,546,249372672.0,2.5,1647825879,400,3.0,47992067,394
0.649204,500,85238255,2048M,82174648,83828451,84857672,1537355776.0,1.0,1647825980,500,2.0,62221807,84248339
1.045493,100,62088,1280M,302,19092,49506,289603584.0,2.5,1647826023,400,3.0,47992067,28121
0.644389,500,86536577,2048M,84282843,85511222,86257377,1556373504.0,1.0,1647826138,500,2.0,62221807,85821232
1.20836,100,182803,1280M,239,21383,136717,290566144.0,2.5,1647826167,400,3.0,47992067,38194
0.624588,550,91448157,2048M,89522795,90666735,91195718,1566384128.0,1.0,1647826298,500,2.0,62221807,90928345
1.256864,100,56986,1280M,215,8802,44910,302362624.0,2.5,1647826310,400,3.0,47992067,23112
0.627003,550,92854458,2048M,90870103,92048752,92701506,1495658496.0,1.0,1647826458,500,2.0,62221807,92353228
1.256864,150,12213219,1280M,2308388,7321869,11815021,570314752.0,2.5,1647826459,400,3.0,47992067,9804411
1.210071,150,4846132,1280M,49925,111804,3618921,464707584.0,2.5,1647826607,400,3.0,47992067,131243
0.654174,550,90887020,2048M,88831540,89918636,90661647,1635811328.0,1.0,1647826624,500,2.0,62221807,90176439
1.235331,150,5156411,1280M,933432,2586984,4738207,470720512.0,2.5,1647826755,400,3.0,47992067,3325961
0.663843,600,89406202,2048M,86719276,88466941,89072882,1950318592.0,1.0,1647826793,500,2.0,62221807,88707095
1.321923,200,156629,1280M,43107,111724,140272,422584320.0,2.5,1647826901,400,3.0,47992067,124346
1.351005,200,164230,1280M,42444,107528,142402,424607744.0,2.5,1647827047,400,3.0,47992067,123161
1.351005,200,26480379,1280M,821412,5461922,11747324,619761664.0,2.5,1647827197,400,3.0,47992067,8775541
0.37659,50,3490,2304M,189,626,1910,264839168.0,1.0,1647827236,200,1.5,75456231,1361
1.385497,250,8697197,1280M,2108770,5030936,7998568,705343488.0,2.5,1647827347,400,3.0,47992067,6741417
0.466272,50,1438,2304M,165,438,862,263360512.0,1.0,1647827378,200,1.5,75456231,596
1.396699,250,9272970,1280M,1961351,4604801,8611444,703205376.0,2.5,1647827497,400,3.0,47992067,6377521
0.466272,50,1399,2304M,159,411,794,262414336.0,1.0,1647827521,200,1.5,75456231,529
1.396699,250,10037961,1280M,1904006,4564796,9267420,704090112.0,2.5,1647827648,400,3.0,47992067,6367683
0.452756,100,5745975,2304M,2891148,4530762,5530813,490889216.0,1.0,1647827669,200,1.5,75456231,5009753
1.357813,300,31088065,1280M,8445019,13405040,22041953,1025142784.0,2.5,1647827799,400,3.0,47992067,15011441
0.469552,100,12293352,2304M,10211757,11234969,12086267,495710208.0,1.0,1647827817,200,1.5,75456231,11635012
1.357813,300,16705570,1280M,8638779,13781200,16181651,978186240.0,2.5,1647827950,400,3.0,47992067,14918131
0.469552,100,15375344,2304M,13972746,14733584,15179312,468430848.0,1.0,1647827966,200,1.5,75456231,14917703
1.349741,300,21417011,1280M,6094174,15095134,20104576,985731072.0,2.5,1647828101,400,3.0,47992067,17444463
0.448107,150,48002360,2304M,46412580,47240102,47839160,594018304.0,1.0,1647828116,200,1.5,75456231,47468433
1.349741,350,31805905,1280M,19190979,27014851,30971886,1163399168.0,2.5,1647828253,400,3.0,47992067,28767650
0.461902,150,51827496,2304M,49633730,50563564,51685399,605552640.0,1.0,1647828266,200,1.5,75456231,51384697
1.314496,350,31831457,1280M,19118204,27881955,31099216,1129648128.0,2.5,1647828405,400,3.0,47992067,29333717
0.461902,150,53117668,2304M,51575565,52390586,52930883,602570752.0,1.0,1647828416,200,1.5,75456231,52610000
1.30243,350,32547008,1280M,19516570,28433160,31925148,1166110720.0,2.5,1647828557,400,3.0,47992067,30467052
0.452173,200,67313109,2304M,65990886,66670705,67006991,681009152.0,1.0,1647828567,200,1.5,75456231,66830138
1.308103,400,39935581,1280M,3153978,17603818,38534020,1623285760.0,2.5,1647828710,400,3.0,47992067,28601342
0.499693,200,61041278,2304M,59322364,60492223,60944073,701927424.0,1.0,1647828719,200,1.5,75456231,60688704
1.218061,400,0,1280M,0,0,0,1709395968.0,2.5,1647828863,400,3.0,47992067,0
0.537061,200,55196514,2304M,53760154,54754160,55113497,659300352.0,1.0,1647828870,200,1.5,75456231,54926772
0.7895,400,0,1280M,0,0,0,1840156672.0,2.5,1647829016,400,3.0,47992067,0
0.575382,250,61300581,2304M,59582832,60385054,61124760,962727936.0,1.0,1647829023,200,1.5,75456231,60666518
0.629525,250,57626920,2304M,53636974,54847776,56270721,948142080.0,1.0,1647829176,200,1.5,75456231,55148280
0.676554,250,45791162,2304M,44140340,45193731,45700945,911503360.0,1.0,1647829329,200,1.5,75456231,45455040
0.596956,450,0,1280M,0,0,0,2491801600.0,2.5,1647829468,400,3.0,47992067,0
0.722672,300,54973319,2304M,53359923,54217693,54752333,1005273088.0,1.0,1647829483,200,1.5,75456231,54400879
0.766199,300,65303326,2304M,63265819,64531549,65164122,1023795200.0,1.0,1647829637,200,1.5,75456231,64831474
0.715994,300,80689819,2304M,78788059,79745813,80409472,899358720.0,1.0,1647829795,200,1.5,75456231,80013406
0.595973,350,73255940,2304M,70768638,72496256,73137370,1089585152.0,1.0,1647829947,200,1.5,75456231,72791369
1.196958,50,718,1536M,164,334,503,246337536.0,2.5,1647829990,50,3.5,633,395
0.67133,350,75364457,2304M,72924169,73737142,75134515,1174335488.0,1.0,1647830103,200,1.5,75456231,74551325
0.901521,50,1180,1536M,153,347,635,245624832.0,2.5,1647830132,50,3.5,633,427
0.664868,350,80232209,2304M,78016428,79248581,79991526,994193408.0,1.0,1647830255,200,1.5,75456231,79534222
0.894913,50,1228,1536M,161,331,535,246177792.0,2.5,1647830274,50,3.5,633,385
0.640636,400,85506452,2304M,83315105,84509787,85293407,1232334848.0,1.0,1647830408,200,1.5,75456231,84810036
1.016395,100,21395,1536M,212,3687,15299,288669696.0,2.5,1647830418,50,3.5,633,6675
0.60857,400,86983999,2304M,84601509,85923557,86742153,1186361344.0,1.0,1647830560,200,1.5,75456231,86346430
1.200375,100,27587,1536M,183,6855,22124,297897984.0,2.5,1647830561,50,3.5,633,12772
1.22308,100,60279,1536M,729,28192,51244,295014400.0,2.5,1647830705,50,3.5,633,36767
0.59397,400,85310980,2304M,83685695,84459070,85097617,1111126016.0,1.0,1647830717,200,1.5,75456231,84688750
1.273144,150,14804528,1536M,2339935,7494073,14145387,492670976.0,2.5,1647830853,50,3.5,633,10939787
0.609709,450,85625167,2304M,83493180,84568912,85391405,1318998016.0,1.0,1647830876,200,1.5,75456231,84909581
1.273144,150,1934881,1536M,23995,112640,771071,526061568.0,2.5,1647831002,50,3.5,633,146499
0.636498,450,81555879,2304M,79520468,80459485,81278570,1350909952.0,1.0,1647831039,200,1.5,75456231,80721602
1.229783,150,5457611,1536M,2344671,3634522,5139210,526061568.0,2.5,1647831151,50,3.5,633,4272994
0.658959,450,81196068,2304M,78759241,79986578,80913232,1303461888.0,1.0,1647831202,200,1.5,75456231,80286641
1.266654,200,401460,1536M,57903,236065,340794,456126464.0,2.5,1647831297,50,3.5,633,279622
0.64658,500,85567003,2304M,83389135,84573266,85382355,1402015744.0,1.0,1647831367,200,1.5,75456231,84854825
1.27585,200,11779589,1536M,27831,225363,3021897,424361984.0,2.5,1647831446,50,3.5,633,274123
0.636698,500,85062105,2304M,82445841,83979027,84852754,1506807808.0,1.0,1647831532,200,1.5,75456231,84381743
1.27585,200,283330,1536M,1239,171912,256187,521859072.0,2.5,1647831592,50,3.5,633,210939
0.64027,500,85686554,2304M,83645263,84847233,85534871,1598431232.0,1.0,1647831697,200,1.5,75456231,85122610
1.235221,250,9571464,1536M,1959967,4708110,8200131,723181568.0,2.5,1647831743,50,3.5,633,6206532
0.632877,550,88408019,2304M,85661113,87417432,88207368,1437749248.0,1.0,1647831857,200,1.5,75456231,87800896
1.254321,250,9614839,1536M,1874586,4621364,8590004,733007872.0,2.5,1647831893,50,3.5,633,6534431
0.62102,550,90581718,2304M,88253149,89515722,90260864,1482452992.0,1.0,1647832018,200,1.5,75456231,89801108
1.254321,250,9783500,1536M,1999440,4954370,8475723,746303488.0,2.5,1647832043,50,3.5,633,6458021
0.611259,600,92466929,2304M,90148592,91625979,92319286,1685811200.0,1.0,1647832179,200,1.5,75456231,91907311
1.289666,300,24499787,1536M,6662914,17719911,23633330,980811776.0,2.5,1647832195,50,3.5,633,20493696
0.60233,600,94565403,2304M,92092710,93574761,94250819,1685811200.0,1.0,1647832340,200,1.5,75456231,93831850
1.289666,300,23271501,1536M,4892719,16893708,22140545,963756032.0,2.5,1647832346,50,3.5,633,19659391
1.324494,300,23878675,1536M,6315408,17611673,23311766,960872448.0,2.5,1647832498,50,3.5,633,20086500
0.606205,600,94584403,2304M,92105846,93741830,94440533,1564033024.0,1.0,1647832506,200,1.5,75456231,94091951
1.420861,350,26601312,1536M,7365016,19480807,25875209,1065955328.0,2.5,1647832650,50,3.5,633,22695138
1.422302,350,21793278,1536M,3817364,12715724,20431936,1125048320.0,2.5,1647832803,50,3.5,633,16352604
0.439085,50,213624,2560M,55567,147820,189788,249761792.0,1.0,1647832916,250,0.5,94207878,164158
1.497098,350,27150827,1536M,4696992,16857770,25751954,1106649088.0,2.5,1647832955,50,3.5,633,21165074
0.441755,50,212959,2560M,73303,147299,186960,246984704.0,1.0,1647833058,250,0.5,94207878,162294
