scenarioK_csi/samples_base.csv.sample_key,scenarioK_csi/antenna_00_features.csv.subcarrier_8_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_11_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_7_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_21_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_10_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_5_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_1_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_9_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_2_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_4_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_6_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_16_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_3_imaginary,target_x,scenarioK_csi/antenna_00_features.csv.subcarrier_19_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_20_imaginary
user_3_sample_8,0.45703125,0.4140625,0.46875,0.32421875,0.42578125,0.48046875,0.5078125,0.44140625,0.50390625,0.4765625,0.4765625,0.375,0.48046875,732,0.33203125,0.3359375
user_3_sample_90,0.46484375,0.4375,0.46875,0.3359375,0.4375,0.49609375,0.50390625,0.45703125,0.5078125,0.484375,0.484375,0.3984375,0.50390625,732,0.34375,0.34765625
user_3_sample_91,0.48046875,0.4375,0.48046875,0.34375,0.44140625,0.48046875,0.49609375,0.44921875,0.4921875,0.4921875,0.48046875,0.3984375,0.515625,732,0.35546875,0.359375
user_3_sample_92,0.46484375,0.44140625,0.484375,0.3359375,0.44921875,0.484375,0.4921875,0.453125,0.49609375,0.49609375,0.46875,0.375,0.49609375,732,0.359375,0.3359375
user_3_sample_93,0.45703125,0.4375,0.46875,0.33203125,0.453125,0.48046875,0.4921875,0.46484375,0.49609375,0.49609375,0.484375,0.3828125,0.4921875,732,0.34765625,0.35546875
user_3_sample_94,0.45703125,0.4375,0.46875,0.33203125,0.453125,0.484375,0.49609375,0.453125,0.4921875,0.484375,0.48046875,0.375,0.49609375,732,0.35546875,0.33203125
user_3_sample_95,0.45703125,0.42578125,0.45703125,0.32421875,0.453125,0.4765625,0.50390625,0.44140625,0.4921875,0.48046875,0.46875,0.37109375,0.50390625,732,0.34375,0.33203125
user_3_sample_96,0.48046875,0.42578125,0.45703125,0.3359375,0.44921875,0.484375,0.50390625,0.44921875,0.484375,0.4921875,0.4765625,0.37109375,0.49609375,732,0.34375,0.34765625
user_3_sample_97,0.46484375,0.4296875,0.48046875,0.32421875,0.4375,0.4765625,0.50390625,0.4375,0.50390625,0.49609375,0.48046875,0.3828125,0.4921875,732,0.3359375,0.34765625
user_3_sample_98,0.4765625,0.42578125,0.46484375,0.33203125,0.44921875,0.4765625,0.5078125,0.45703125,0.4921875,0.484375,0.45703125,0.3984375,0.5078125,732,0.359375,0.3359375
user_3_sample_99,0.484375,0.44140625,0.48046875,0.34375,0.453125,0.4921875,0.50390625,0.44140625,0.5078125,0.4765625,0.4765625,0.37109375,0.5078125,732,0.359375,0.35546875
user_3_sample_9,0.46484375,0.41796875,0.46875,0.3203125,0.44921875,0.484375,0.5078125,0.453125,0.5078125,0.4921875,0.4765625,0.37109375,0.49609375,732,0.3359375,0.3203125
