scenario2c/rabbitmq-reduced.csv.time,scenario2c/rabbitmq-reduced.csv.ram_limit,scenario2c/rabbitmq-reduced.csv.cpu_limit,scenario2c/rabbitmq-reduced.csv.n,scenario2c/rabbitmq-features.csv.cpu_usage,scenario2c/rabbitmq-features.csv.n,scenario2c/rabbitmq-features.csv.ram_limit,scenario2c/rabbitmq-features.csv.cpu_limit,lat99
1647858470,3584M,1.0,350,0.593042,350,3584M,1.0,67731043
1647858627,3584M,1.0,400,0.686072,400,3584M,1.0,82446095
1647858790,3584M,1.0,400,0.686072,400,3584M,1.0,77787213
1647858954,3584M,1.0,450,0.676941,450,3584M,1.0,81184119
1647859035,2816M,2.5,100,1.054914,100,2816M,2.5,68884
1647859117,3584M,1.0,450,0.657021,450,3584M,1.0,81601469
1647859179,2816M,2.5,100,1.137452,100,2816M,2.5,41810
1647859280,3584M,1.0,450,0.652474,450,3584M,1.0,81486947
1647859322,2816M,2.5,100,1.264404,100,2816M,2.5,43977
1647859437,3584M,1.0,500,0.635361,500,3584M,1.0,86650585
1647859471,2816M,2.5,150,1.264404,150,2816M,2.5,40168322
1647859596,3584M,1.0,500,0.625234,500,3584M,1.0,88308172
1647859616,2816M,2.5,150,1.202413,150,2816M,2.5,172691
1647859755,3584M,1.0,500,0.624432,500,3584M,1.0,91520022
1647859761,2816M,2.5,150,1.248075,150,2816M,2.5,2286591
1647859907,2816M,2.5,200,1.248075,200,2816M,2.5,310191
1647859918,3584M,1.0,550,0.626162,550,3584M,1.0,91941518
1647860054,2816M,2.5,200,1.236278,200,2816M,2.5,350224
1647860085,3584M,1.0,550,0.641685,550,3584M,1.0,88431365
1647860200,2816M,2.5,200,1.252828,200,2816M,2.5,369291
1647860253,3584M,1.0,600,0.646978,600,3584M,1.0,89088788
1647860350,2816M,2.5,250,1.268999,250,2816M,2.5,11409772
1647860423,3584M,1.0,600,0.646978,600,3584M,1.0,88865411
1647860498,2816M,2.5,250,1.268999,250,2816M,2.5,5499022
1647860649,2816M,2.5,250,1.262142,250,2816M,2.5,11264247
1647860800,2816M,2.5,300,1.261812,300,2816M,2.5,15136004
1647860830,3840M,1.0,50,0.384351,50,3840M,1.0,4173
1647860951,2816M,2.5,300,1.296801,300,2816M,2.5,17019103
1647860973,3840M,1.0,50,0.42268,50,3840M,1.0,1486
1647861102,2816M,2.5,300,1.315729,300,2816M,2.5,29876395
1647861116,3840M,1.0,50,0.42268,50,3840M,1.0,2026
1647861254,2816M,2.5,350,1.315729,350,2816M,2.5,30926084
1647861264,3840M,1.0,100,0.408011,100,3840M,1.0,25103356
1647861406,2816M,2.5,350,1.307491,350,2816M,2.5,31152129
1647861413,3840M,1.0,100,0.408011,100,3840M,1.0,27876494
1647861558,2816M,2.5,350,1.306162,350,2816M,2.5,33879455
1647861562,3840M,1.0,100,0.382652,100,3840M,1.0,28040822
1647861711,3840M,1.0,150,1.356899,400,2816M,2.5,54729450
1647861711,2816M,2.5,400,1.356899,400,2816M,2.5,40567021
1647861860,3840M,1.0,150,0.410189,150,3840M,1.0,54152276
1647861864,2816M,2.5,400,1.356899,400,2816M,2.5,44386418
1647862009,3840M,1.0,150,0.423479,150,3840M,1.0,54142841
1647862017,2816M,2.5,400,1.272897,400,2816M,2.5,42200301
1647862158,3840M,1.0,200,0.469514,200,3840M,1.0,87174363
1647862206,2816M,2.5,450,1.238419,450,2816M,2.5,46450288
1647862310,3840M,1.0,200,0.528051,200,3840M,1.0,54078272
1647862360,2816M,2.5,450,1.423805,450,2816M,2.5,47538063
1647862462,3840M,1.0,200,0.563296,200,3840M,1.0,55157619
1647862514,2816M,2.5,450,1.423805,450,2816M,2.5,46736520
1647862614,3840M,1.0,250,0.549361,250,3840M,1.0,65826217
1647862668,2816M,2.5,500,1.418765,500,2816M,2.5,56299518
1647862767,3840M,1.0,250,0.549361,250,3840M,1.0,67789499
1647862823,2816M,2.5,500,1.407703,500,2816M,2.5,55285240
1647862920,3840M,1.0,250,0.55407,250,3840M,1.0,66880599
1647862978,2816M,2.5,500,1.420537,500,2816M,2.5,56788494
1647863075,3840M,1.0,300,0.557257,300,3840M,1.0,74226457
1647863133,2816M,2.5,550,1.420537,550,2816M,2.5,60790049
1647863234,3840M,1.0,300,0.557257,300,3840M,1.0,75392142
1647863289,2816M,2.5,550,1.424833,550,2816M,2.5,60284181
1647863393,3840M,1.0,300,0.550325,300,3840M,1.0,74750540
1647863445,2816M,2.5,550,1.424833,550,2816M,2.5,60405621
1647863553,3840M,1.0,350,0.553335,350,3840M,1.0,79684754
1647863605,2816M,2.5,600,1.425135,600,2816M,2.5,64247255
1647863713,3840M,1.0,350,0.565969,350,3840M,1.0,75933875
1647863776,2816M,2.5,600,1.420432,600,2816M,2.5,65605040
1647863874,3840M,1.0,350,0.565969,350,3840M,1.0,80849873
1647863933,2816M,2.5,600,1.463108,600,2816M,2.5,65666266
1647864037,3840M,1.0,400,0.627323,400,3840M,1.0,73130733
1647864198,3840M,1.0,400,0.627323,400,3840M,1.0,88544613
1647864357,3840M,1.0,450,0.649787,450,3840M,1.0,73635372
1647864522,3840M,1.0,450,0.739047,450,3840M,1.0,81575387
1647864687,3840M,1.0,500,0.739047,500,3840M,1.0,86043147
1647864845,3840M,1.0,500,0.650606,500,3840M,1.0,87463157
1647864866,3072M,2.5,100,1.094509,100,3072M,2.5,13168
1647865004,3840M,1.0,500,0.633868,500,3840M,1.0,91170765
1647865009,3072M,2.5,100,1.144034,100,3072M,2.5,8889
1647865153,3072M,2.5,100,1.183727,100,3072M,2.5,48978
1647865169,3840M,1.0,550,0.630375,550,3840M,1.0,91572728
1647865302,3072M,2.5,150,1.327194,150,3072M,2.5,4925575
1647865336,3840M,1.0,550,0.637786,550,3840M,1.0,87270246
1647865447,3072M,2.5,150,1.327194,150,3072M,2.5,2028714
1647865506,3840M,1.0,600,0.639972,600,3840M,1.0,88745344
1647865592,3072M,2.5,150,1.25699,150,3072M,2.5,175175
1647865674,3840M,1.0,600,0.643354,600,3840M,1.0,89462039
1647865738,3072M,2.5,200,1.251973,200,3072M,2.5,154662
1647865888,3072M,2.5,200,1.251973,200,3072M,2.5,2790988
1647866034,3072M,2.5,200,1.210315,200,3072M,2.5,287795
1647866184,3072M,2.5,250,1.29781,250,3072M,2.5,9914883
1647866199,4096M,1.0,50,0.52946,50,4096M,1.0,1828
1647866335,3072M,2.5,250,1.312957,250,3072M,2.5,9368825
1647866342,4096M,1.0,50,0.39591,50,4096M,1.0,1716
1647866484,3072M,2.5,250,0.39591,50,4096M,1.0,9707327
1647866484,4096M,1.0,50,0.39591,50,4096M,1.0,205659
1647866633,4096M,1.0,100,0.392315,100,4096M,1.0,26399009
1647866635,3072M,2.5,300,1.295637,300,3072M,2.5,20305993
1647866781,4096M,1.0,100,0.461597,100,4096M,1.0,18161456
1647866821,3072M,2.5,300,1.295637,300,3072M,2.5,11383807
1647866929,4096M,1.0,100,0.586657,100,4096M,1.0,47076858
1647867007,3072M,2.5,300,1.276644,300,3072M,2.5,15614209
1647867079,4096M,1.0,150,0.596384,150,4096M,1.0,28204491
1647867159,3072M,2.5,350,1.405705,350,3072M,2.5,26991894
1647867229,4096M,1.0,150,0.59941,150,4096M,1.0,27101827
1647867311,3072M,2.5,350,1.405705,350,3072M,2.5,26703844
1647867379,4096M,1.0,150,0.55513,150,4096M,1.0,30600210
1647867463,3072M,2.5,350,1.397845,350,3072M,2.5,28969690
1647867530,4096M,1.0,200,0.551828,200,4096M,1.0,49596507
1647867616,3072M,2.5,400,1.370711,400,3072M,2.5,38723950
1647867682,4096M,1.0,200,0.573132,200,4096M,1.0,51604860
1647867769,3072M,2.5,400,1.37373,400,3072M,2.5,39841426
1647867833,4096M,1.0,200,0.573132,200,4096M,1.0,51158057
1647867922,3072M,2.5,400,1.419569,400,3072M,2.5,38510333
1647867986,4096M,1.0,250,0.564944,250,4096M,1.0,62999759
1647868076,3072M,2.5,450,1.418492,450,3072M,2.5,47963764
1647868139,4096M,1.0,250,0.584551,250,4096M,1.0,64766388
1647868230,3072M,2.5,450,1.421641,450,3072M,2.5,48617140
1647868292,4096M,1.0,250,0.584551,250,4096M,1.0,64662290
1647868384,3072M,2.5,450,1.421641,450,3072M,2.5,48943930
1647868446,4096M,1.0,300,0.571685,300,4096M,1.0,72991426
1647868539,3072M,2.5,500,1.340822,500,3072M,2.5,55781316
1647868605,4096M,1.0,300,0.578017,300,4096M,1.0,73698965
1647868693,3072M,2.5,500,1.352034,500,3072M,2.5,56346948
1647868764,4096M,1.0,300,0.573372,300,4096M,1.0,73868941
1647868848,3072M,2.5,500,1.417935,500,3072M,2.5,54952619
1647868925,4096M,1.0,350,0.55724,350,4096M,1.0,78961355
1647869004,3072M,2.5,550,1.431085,550,3072M,2.5,59479735
1647869086,4096M,1.0,350,0.55724,350,4096M,1.0,79573477
1647869159,3072M,2.5,550,1.44027,550,3072M,2.5,60527716
1647869247,4096M,1.0,400,0.558404,400,4096M,1.0,83496922
1647869315,3072M,2.5,550,1.44027,550,3072M,2.5,60011618
1647869410,4096M,1.0,400,0.558404,400,4096M,1.0,83768652
1647869471,3072M,2.5,600,1.436097,600,3072M,2.5,63602336
1647869572,4096M,1.0,400,0.554196,400,4096M,1.0,83801672
1647869628,3072M,2.5,600,1.431298,600,3072M,2.5,64586546
1647869737,4096M,1.0,450,0.541,450,4096M,1.0,86517011
1647869784,3072M,2.5,600,1.466986,600,3072M,2.5,65203750
1647869900,4096M,1.0,450,0.6376,450,4096M,1.0,76988483
1647870064,4096M,1.0,500,0.6376,500,4096M,1.0,92449896
1647870223,4096M,1.0,500,0.657764,500,4096M,1.0,79370812
1647870292,3328M,2.5,50,1.219655,50,3328M,2.5,13654
1647870387,4096M,1.0,500,0.739781,500,4096M,1.0,85485873
1647870549,4096M,1.0,550,0.687584,550,4096M,1.0,88566077
1647870708,4096M,1.0,550,0.620935,550,4096M,1.0,91287375
1647870721,3328M,2.5,100,1.066727,100,3328M,2.5,57082
1647870864,3328M,2.5,100,1.221719,100,3328M,2.5,47526
1647870870,4096M,1.0,600,0.631555,600,4096M,1.0,93705519
1647871008,3328M,2.5,100,1.221719,100,3328M,2.5,60718
1647871038,4096M,1.0,600,0.633415,600,4096M,1.0,91151861
1647871153,3328M,2.5,150,1.295216,150,3328M,2.5,129564
1647871297,3328M,2.5,150,1.434413,150,3328M,2.5,117010
1647871446,3328M,2.5,150,1.434413,150,3328M,2.5,126796
1647871592,3328M,2.5,200,1.304485,200,3328M,2.5,261927
1647871606,1024M,0.5,50,0.380685,50,1024M,0.5,184007
1647871741,3328M,2.5,200,1.392513,200,3328M,2.5,14754096
1647871755,1024M,0.5,50,0.29686,50,1024M,0.5,177747
1647871891,3328M,2.5,200,1.392513,200,3328M,2.5,82605731
1647871899,1024M,0.5,50,0.262721,50,1024M,0.5,1292059
1647872039,3328M,2.5,250,1.349313,250,3328M,2.5,2918725
1647872051,1024M,0.5,100,0.256849,100,1024M,0.5,53686468
1647872187,3328M,2.5,250,1.399841,250,3328M,2.5,1704034
1647872203,1024M,0.5,100,0.265737,100,1024M,0.5,52553828
1647872335,3328M,2.5,250,1.430544,250,3328M,2.5,1063095
1647872354,1024M,0.5,100,0.296906,100,1024M,0.5,51343734
1647872486,3328M,2.5,300,1.461681,300,3328M,2.5,13170039
1647872509,1024M,0.5,150,0.29877,150,1024M,0.5,70331417
1647872638,3328M,2.5,300,1.461681,300,3328M,2.5,12736044
1647872664,1024M,0.5,150,0.340065,150,1024M,0.5,69096521
1647872789,3328M,2.5,300,1.43927,300,3328M,2.5,14536821
1647872819,1024M,0.5,150,0.345667,150,1024M,0.5,69501163
1647872941,3328M,2.5,350,1.436529,350,3328M,2.5,24726659
1647872978,1024M,0.5,200,0.345667,200,1024M,0.5,79069788
1647873093,3328M,2.5,350,1.476568,350,3328M,2.5,26338318
1647873141,1024M,0.5,200,0.351958,200,1024M,0.5,78219944
1647873245,3328M,2.5,350,1.476568,350,3328M,2.5,26368740
1647873304,1024M,0.5,200,0.356423,200,1024M,0.5,76433707
1647873398,3328M,2.5,400,1.432821,400,3328M,2.5,33961816
1647873469,1024M,0.5,250,0.356423,250,1024M,0.5,84420811
1647873551,3328M,2.5,400,1.46488,400,3328M,2.5,32906724
1647873636,1024M,0.5,250,0.353271,250,1024M,0.5,84371117
1647873704,3328M,2.5,400,1.46488,400,3328M,2.5,33832113
1647873802,1024M,0.5,250,0.353747,250,1024M,0.5,83998381
1647873858,3328M,2.5,450,1.460537,450,3328M,2.5,42269145
1647873970,1024M,0.5,300,0.353747,300,1024M,0.5,85828615
1647874012,3328M,2.5,450,1.553455,450,3328M,2.5,40213792
1647874130,1024M,0.5,300,0.305789,300,1024M,0.5,88404046
1647874166,3328M,2.5,450,1.553455,450,3328M,2.5,42023505
1647874321,3328M,2.5,500,1.551461,500,3328M,2.5,46257576
1647874476,3328M,2.5,500,1.593444,500,3328M,2.5,46921638
1647874631,3328M,2.5,500,1.621294,500,3328M,2.5,45512340
1647874788,3328M,2.5,550,1.62748,550,3328M,2.5,51974033
1647874943,3328M,2.5,550,1.69285,550,3328M,2.5,50811732
1647875098,3328M,2.5,550,1.561985,550,3328M,2.5,55851630
1647875255,3328M,2.5,600,1.622424,600,3328M,2.5,56508892
1647875344,1280M,0.5,50,0.330908,50,1280M,0.5,5157871
1647875412,3328M,2.5,600,1.664515,600,3328M,2.5,57338021
1647875493,1280M,0.5,50,0.294782,50,1280M,0.5,13346255
1647875568,3328M,2.5,600,1.664515,600,3328M,2.5,56920988
1647875637,1280M,0.5,50,0.293413,50,1280M,0.5,190724
1647875789,1280M,0.5,100,0.293413,100,1280M,0.5,53167360
1647875940,1280M,0.5,100,0.328611,100,1280M,0.5,40585728
1647876089,1280M,0.5,100,0.39285,100,1280M,0.5,29445188
1647876240,1280M,0.5,150,0.425922,150,1280M,0.5,55035455
1647876358,3584M,2.5,50,0.886684,50,3584M,2.5,1445
1647876390,1280M,0.5,150,0.452779,150,1280M,0.5,55128540
1647876501,3584M,2.5,100,1.087754,100,3584M,2.5,7190
1647876542,1280M,0.5,150,0.452779,150,1280M,0.5,62558183
1647876645,3584M,2.5,100,1.218508,100,3584M,2.5,6985
1647876698,1280M,0.5,200,0.406314,200,1280M,0.5,77094184
1647876789,3584M,2.5,100,1.311502,100,3584M,2.5,5292
1647876857,1280M,0.5,200,0.368403,200,1280M,0.5,76397758
1647876933,3584M,2.5,150,1.31229,150,3584M,2.5,699493
1647877019,1280M,0.5,200,0.368954,200,1280M,0.5,76484078
1647877078,3584M,2.5,150,1.381193,150,3584M,2.5,127035
1647877183,1280M,0.5,250,0.367996,250,1280M,0.5,82970194
1647877224,3584M,2.5,150,1.381193,150,3584M,2.5,143512
1647877341,1280M,0.5,250,0.36514,250,1280M,0.5,83534274
1647877370,3584M,2.5,200,1.313042,200,3584M,2.5,302469
1647877500,1280M,0.5,300,0.366492,300,1280M,0.5,90004794
1647877516,3584M,2.5,200,1.454982,200,3584M,2.5,225237
1647877661,1280M,0.5,300,0.369135,300,1280M,0.5,91337618
1647877666,3584M,2.5,200,1.454982,200,3584M,2.5,18693499
1647877814,3584M,2.5,250,1.301785,250,3584M,2.5,29372523
1647877827,1280M,0.5,300,0.366937,300,1280M,0.5,90630546
1647877962,3584M,2.5,250,1.370061,250,3584M,2.5,5265889
1647878000,1280M,0.5,350,0.363226,350,1280M,0.5,90947966
1647878110,3584M,2.5,250,1.370061,250,3584M,2.5,1316972
1647878168,1280M,0.5,350,0.346894,350,1280M,0.5,90860056
1647878261,3584M,2.5,300,1.413644,300,3584M,2.5,14175639
1647878342,1280M,0.5,400,0.358784,400,1280M,0.5,90296875
1647878412,3584M,2.5,300,1.445728,300,3584M,2.5,13306453
1647878514,1280M,0.5,400,0.345153,400,1280M,0.5,92774840
1647878564,3584M,2.5,300,1.500827,300,3584M,2.5,13635146
1647878679,1280M,0.5,400,0.36638,400,1280M,0.5,93186971
1647878717,3584M,2.5,350,1.500827,350,3584M,2.5,25269422
1647878869,3584M,2.5,350,1.386799,350,3584M,2.5,25272521
1647879021,3584M,2.5,350,1.521276,350,3584M,2.5,22340093
1647879175,3584M,2.5,400,1.521276,400,3584M,2.5,34412613
1647879327,3584M,2.5,400,1.573857,400,3584M,2.5,28161067
1647879480,3584M,2.5,400,1.573857,400,3584M,2.5,33954673
1647879634,3584M,2.5,450,1.563208,450,3584M,2.5,39328759
1647879739,1536M,0.5,50,0.35416,50,1536M,0.5,6087122
1647879788,3584M,2.5,450,1.548038,450,3584M,2.5,39426011
1647879888,1536M,0.5,50,0.309011,50,1536M,0.5,5720743
1647879942,3584M,2.5,450,1.548038,450,3584M,2.5,38747461
1647880037,1536M,0.5,50,0.297869,50,1536M,0.5,4609516
1647880100,3584M,2.5,500,1.552889,500,3584M,2.5,48449819
1647880188,1536M,0.5,100,0.297869,100,1536M,0.5,48302240
1647880254,3584M,2.5,500,1.593548,500,3584M,2.5,49824382
1647880340,1536M,0.5,100,0.306846,100,1536M,0.5,48888328
1647880409,3584M,2.5,500,1.593548,500,3584M,2.5,48420657
1647880492,1536M,0.5,100,0.321081,100,1536M,0.5,47620412
1647880564,3584M,2.5,550,1.567447,550,3584M,2.5,55548304
1647880648,1536M,0.5,150,0.319188,150,1536M,0.5,69136884
1647880720,3584M,2.5,550,1.567447,550,3584M,2.5,57287046
1647880803,1536M,0.5,150,0.341321,150,1536M,0.5,68284506
1647880875,3584M,2.5,550,1.546047,550,3584M,2.5,54438781
1647880959,1536M,0.5,150,0.341321,150,1536M,0.5,68541339
1647881032,3584M,2.5,600,1.588591,600,3584M,2.5,58482149
1647881117,1536M,0.5,200,0.338457,200,1536M,0.5,78885086
1647881188,3584M,2.5,600,1.588591,600,3584M,2.5,59041857
1647881280,1536M,0.5,200,0.33725,200,1536M,0.5,78927847
1647881345,3584M,2.5,600,1.59293,600,3584M,2.5,60057270
1647881443,1536M,0.5,200,0.370706,200,1536M,0.5,73469580
1647881607,1536M,0.5,250,0.372942,250,1536M,0.5,93835882
1647881768,1536M,0.5,250,0.384272,250,1536M,0.5,77464554
1647881857,3840M,2.5,50,1.383947,50,3840M,2.5,1186
1647881927,1536M,0.5,250,0.477047,250,1536M,0.5,78454803
1647881999,3840M,2.5,50,0.974259,50,3840M,2.5,19044
1647882087,1536M,0.5,300,0.484753,300,1536M,0.5,81852668
1647882141,3840M,2.5,50,0.974259,50,3840M,2.5,4934
1647882246,1536M,0.5,300,0.484753,300,1536M,0.5,87884420
1647882284,3840M,2.5,100,1.189329,100,3840M,2.5,3368
1647882406,1536M,0.5,300,0.442086,300,1536M,0.5,85228509
1647882428,3840M,2.5,100,1.36283,100,3840M,2.5,8879
1647882567,1536M,0.5,350,0.394978,350,1536M,0.5,93277243
1647882572,3840M,2.5,100,1.36283,100,3840M,2.5,4033
1647882720,3840M,2.5,150,1.383049,150,3840M,2.5,43700183
1647882776,1536M,0.5,350,0.382208,350,1536M,0.5,90685150
1647882865,3840M,2.5,150,1.455245,150,3840M,2.5,158363
1647882951,1536M,0.5,400,0.375191,400,1536M,0.5,91498942
1647883010,3840M,2.5,150,1.455245,150,3840M,2.5,117815
1647883120,1536M,0.5,400,0.373279,400,1536M,0.5,93298537
1647883160,3840M,2.5,200,1.331742,200,3840M,2.5,11088069
1647883284,1536M,0.5,450,0.372761,450,1536M,0.5,95492390
1647883307,3840M,2.5,200,1.330546,200,3840M,2.5,258219
1647883451,1536M,0.5,500,0.368133,500,1536M,0.5,102018716
1647883457,3840M,2.5,200,1.356196,200,3840M,2.5,76243183
1647883607,3840M,2.5,250,1.326757,250,3840M,2.5,12108790
1647883624,1536M,0.5,500,0.350619,500,1536M,0.5,97284773
1647883755,3840M,2.5,250,1.33378,250,3840M,2.5,7615444
1647883808,1536M,0.5,500,0.364296,500,1536M,0.5,95552223
1647883903,3840M,2.5,250,1.377703,250,3840M,2.5,1086076
1647883994,1536M,0.5,550,0.364296,550,1536M,0.5,97720170
1647884055,3840M,2.5,300,1.377703,300,3840M,2.5,27449026
1647884206,3840M,2.5,300,1.432362,300,3840M,2.5,17308843
1647884357,3840M,2.5,300,1.432362,300,3840M,2.5,14950024
1647884509,3840M,2.5,350,1.451017,350,3840M,2.5,18510073
1647884566,1792M,0.5,50,0.359606,50,1792M,0.5,2367815
1647884662,3840M,2.5,350,1.514071,350,3840M,2.5,19451751
1647884710,1792M,0.5,50,0.310521,50,1792M,0.5,91898
1647884815,3840M,2.5,350,1.514071,350,3840M,2.5,18150462
1647884854,1792M,0.5,50,0.297168,50,1792M,0.5,185903
1647884968,3840M,2.5,400,1.580096,400,3840M,2.5,29662269
1647885006,1792M,0.5,100,0.288667,100,1792M,0.5,49599423
1647885121,3840M,2.5,400,1.580096,400,3840M,2.5,32489227
1647885157,1792M,0.5,100,0.308704,100,1792M,0.5,48930936
1647885274,3840M,2.5,400,1.577879,400,3840M,2.5,31603704
1647885309,1792M,0.5,100,0.31384,100,1792M,0.5,49558136
1647885428,3840M,2.5,450,1.542462,450,3840M,2.5,40193229
1647885464,1792M,0.5,150,0.314293,150,1792M,0.5,69994667
1647885582,3840M,2.5,450,1.542462,450,3840M,2.5,44734451
1647885619,1792M,0.5,150,0.324509,150,1792M,0.5,69699697
1647885735,3840M,2.5,450,1.498982,450,3840M,2.5,43653384
1647885774,1792M,0.5,150,0.339513,150,1792M,0.5,70139934
1647885890,3840M,2.5,500,1.465606,500,3840M,2.5,49445865
1647885933,1792M,0.5,200,0.339101,200,1792M,0.5,79405679
1647886045,3840M,2.5,500,1.550064,500,3840M,2.5,49859752
1647886096,1792M,0.5,200,0.341883,200,1792M,0.5,78620139
1647886200,3840M,2.5,500,1.557949,500,3840M,2.5,48590798
1647886259,1792M,0.5,200,0.348346,200,1792M,0.5,78238697
1647886355,3840M,2.5,550,1.557949,550,3840M,2.5,54636654
1647886425,1792M,0.5,250,0.348346,250,1792M,0.5,85263720
1647886511,3840M,2.5,550,1.530358,550,3840M,2.5,53305637
1647886591,1792M,0.5,250,0.343602,250,1792M,0.5,84999701
1647886667,3840M,2.5,550,1.553443,550,3840M,2.5,55877421
1647886757,1792M,0.5,250,0.340655,250,1792M,0.5,84919558
1647886824,3840M,2.5,600,1.588399,600,3840M,2.5,58675548
1647886927,1792M,0.5,300,0.339697,300,1792M,0.5,89425909
1647886980,3840M,2.5,600,1.609305,600,3840M,2.5,60177592
1647887098,1792M,0.5,300,0.339697,300,1792M,0.5,89354506
1647887137,3840M,2.5,600,1.609305,600,3840M,2.5,60800672
1647887264,1792M,0.5,300,0.373517,300,1792M,0.5,84995666
1647887437,1792M,0.5,350,0.373517,350,1792M,0.5,92612667
1647887597,1792M,0.5,350,0.403049,350,1792M,0.5,86240694
1647887760,1792M,0.5,400,0.492295,400,1792M,0.5,88028416
1647887922,1792M,0.5,400,0.491793,400,1792M,0.5,89851605
1647888074,4096M,2.5,100,1.10933,100,4096M,2.5,7115
1647888090,1792M,0.5,400,0.489338,400,1792M,0.5,94291185
1647888217,4096M,2.5,100,1.416221,100,4096M,2.5,124185
1647888261,1792M,0.5,450,0.421789,450,1792M,0.5,93562647
1647888361,4096M,2.5,100,1.416221,100,4096M,2.5,3839
1647888435,1792M,0.5,500,0.380216,500,1792M,0.5,94801104
1647888509,4096M,2.5,150,1.343328,150,4096M,2.5,292780
1647888615,1792M,0.5,500,0.38321,500,1792M,0.5,95718589
1647888654,4096M,2.5,150,1.288129,150,4096M,2.5,132403
1647888782,1792M,0.5,550,0.381918,550,1792M,0.5,98141428
1647888799,4096M,2.5,150,1.28843,150,4096M,2.5,3204880
1647888946,4096M,2.5,200,1.346458,200,4096M,2.5,6821814
1647888953,1792M,0.5,550,0.369778,550,1792M,0.5,98238724
1647889092,4096M,2.5,200,1.365718,200,4096M,2.5,283705
1647889143,1792M,0.5,600,0.366616,600,1792M,0.5,97974373
1647889241,4096M,2.5,200,1.365718,200,4096M,2.5,7818387
1647889335,1792M,0.5,600,0.365779,600,1792M,0.5,98291850
1647889389,4096M,2.5,250,1.39842,250,4096M,2.5,2034101
1647889537,4096M,2.5,250,1.39842,250,4096M,2.5,25221338
1647889685,4096M,2.5,250,1.50537,250,4096M,2.5,441390
1647889775,2048M,0.5,50,0.321441,50,2048M,0.5,5991105
1647889837,4096M,2.5,300,1.50537,300,4096M,2.5,9143478
1647889923,2048M,0.5,50,0.320565,50,2048M,0.5,5174907
1647889988,4096M,2.5,300,1.505934,300,4096M,2.5,10873174
1647890072,2048M,0.5,50,0.312339,50,2048M,0.5,6418973
1647890139,4096M,2.5,300,1.505934,300,4096M,2.5,11331350
1647890223,2048M,0.5,100,0.320063,100,2048M,0.5,45548190
1647890292,4096M,2.5,350,1.459152,350,4096M,2.5,21481666
1647890376,2048M,0.5,100,0.337904,100,2048M,0.5,46258228
1647890444,4096M,2.5,350,1.450187,350,4096M,2.5,21365238
1647890528,2048M,0.5,100,0.337904,100,2048M,0.5,46880831
1647890596,4096M,2.5,350,1.432392,350,4096M,2.5,23193158
1647890683,2048M,0.5,150,0.330251,150,2048M,0.5,67061781
1647890749,4096M,2.5,400,1.43118,400,4096M,2.5,35476836
1647890839,2048M,0.5,150,0.338606,150,2048M,0.5,67765274
1647890902,4096M,2.5,400,1.433157,400,4096M,2.5,35039945
1647890994,2048M,0.5,150,0.354848,150,2048M,0.5,67587646
1647891055,4096M,2.5,400,1.497783,400,4096M,2.5,35533965
1647891152,2048M,0.5,200,0.353808,200,2048M,0.5,78296617
1647891209,4096M,2.5,450,1.523735,450,4096M,2.5,43514281
1647891315,2048M,0.5,200,0.352064,200,2048M,0.5,79137259
1647891363,4096M,2.5,450,1.523735,450,4096M,2.5,43910979
1647891478,2048M,0.5,200,0.347234,200,2048M,0.5,79130220
1647891517,4096M,2.5,450,1.492246,450,4096M,2.5,44531014
1647891637,2048M,0.5,250,0.348832,250,2048M,0.5,85258896
1647891671,4096M,2.5,500,1.48161,500,4096M,2.5,50867516
1647891797,2048M,0.5,250,0.3498,250,2048M,0.5,85357565
1647891827,4096M,2.5,500,1.48161,500,4096M,2.5,49400829
1647891956,2048M,0.5,300,0.348082,300,2048M,0.5,90502111
1647891981,4096M,2.5,500,1.545176,500,4096M,2.5,52230238
1647892117,2048M,0.5,300,0.346333,300,2048M,0.5,91191656
1647892137,4096M,2.5,550,1.545176,550,4096M,2.5,56940493
1647892277,2048M,0.5,300,0.344047,300,2048M,0.5,91774221
1647892293,4096M,2.5,550,1.536676,550,4096M,2.5,56610053
1647892438,2048M,0.5,350,0.344047,350,2048M,0.5,93495112
1647892449,4096M,2.5,550,1.535168,550,4096M,2.5,58365857
1647892601,2048M,0.5,350,0.338504,350,2048M,0.5,93503414
1647892605,4096M,2.5,600,1.51354,600,4096M,2.5,60475678
1647892761,4096M,2.5,600,1.594814,600,4096M,2.5,60291632
1647892775,2048M,0.5,400,0.340571,400,2048M,0.5,96403848
1647892918,4096M,2.5,600,1.607737,600,4096M,2.5,58951771
1647892952,2048M,0.5,400,0.325521,400,2048M,0.5,95059525
1647893114,2048M,0.5,400,0.372231,400,2048M,0.5,93045587
1647893289,2048M,0.5,450,0.386265,450,2048M,0.5,92465488
1647893453,2048M,0.5,450,0.472498,450,2048M,0.5,91869193
1647893567,1024M,2.0,50,0.92823,50,1024M,2.0,1730
1647893618,2048M,0.5,500,0.491073,500,2048M,0.5,92292747
1647893786,2048M,0.5,500,0.491073,500,2048M,0.5,93679314
1647893853,1024M,2.0,100,1.044086,100,1024M,2.0,4278
1647893960,2048M,0.5,550,0.461204,550,2048M,0.5,96704736
1647893997,1024M,2.0,100,1.28614,100,1024M,2.0,122074
1647894128,2048M,0.5,550,0.406435,550,2048M,0.5,97741531
